,ANO,UF,CARGO,SIGLA,QTB TOTAL,MÉDIA DE DESPESAS,QTD MULHERES,MEDIA DE DESPESAS MULHERES
1780,2014,AM,DEPUTADO FEDERAL,PTB,1,2000.0,0,
1781,2014,AM,DEPUTADO FEDERAL,SD,1,1000.0,1,1000.0
1782,2014,AM,DEPUTADO FEDERAL,PSL,1,2000.0,0,
1783,2014,AM,DEPUTADO FEDERAL,PP,1,2000.0,1,2000.0
1784,2014,AM,DEPUTADO FEDERAL,PSDB,1,6000.0,0,
1785,2014,AM,DEPUTADO FEDERAL,PC do B,1,5000.0,0,
1786,2014,AM,DEPUTADO FEDERAL,PSTU,2,160.0,1,160.0
1787,2014,AM,DEPUTADO FEDERAL,PEN,1,1000.0,0,
1788,2014,AM,DEPUTADO FEDERAL,PSDC,1,2000.0,0,
1789,2014,AM,SENADOR,PSB,1,2000.0,0,
1790,2014,AM,SENADOR,PT,1,15000.0,0,
1791,2014,AM,SENADOR,PSTU,1,100.0,0,
1792,2014,AM,SENADOR,PMN,1,1000.0,0,
1793,2014,AM,SENADOR,PSOL,1,580.0,0,
1794,2014,AM,SENADOR,PSD,1,0.0,0,
1795,2014,BA,DEPUTADO ESTADUAL,PSOL,39,84.61523076923076,12,83.33316666666667
1796,2014,BA,DEPUTADO ESTADUAL,PPS,13,1269.2306153846155,5,1199.9998
1797,2014,BA,DEPUTADO ESTADUAL,PV,37,1418.9188648648649,13,1269.2306153846155
1798,2014,BA,DEPUTADO ESTADUAL,PTB,16,3000.0,5,3000.0
1799,2014,BA,DEPUTADO ESTADUAL,PEN,74,297.2968918918919,30,166.666
1800,2014,BA,DEPUTADO ESTADUAL,PT,53,2000.0,13,2000.0
1801,2014,BA,DEPUTADO ESTADUAL,PRB,22,1500.0,11,1500.0
1802,2014,BA,DEPUTADO ESTADUAL,PSL,22,2181.8179090909093,8,1874.999625
1803,2014,BA,DEPUTADO ESTADUAL,PC do B,42,2000.0,13,2000.0
1804,2014,BA,DEPUTADO ESTADUAL,PSD,15,2000.0,5,2000.0
1805,2014,BA,DEPUTADO ESTADUAL,PMN,23,234.78239130434784,8,187.499625
1806,2014,BA,DEPUTADO ESTADUAL,PTC,45,1133.333088888889,12,1124.99975
1807,2014,BA,DEPUTADO ESTADUAL,DEM,28,2321.4285,8,1874.99975
1808,2014,BA,DEPUTADO ESTADUAL,PDT,18,1888.8888333333332,7,1714.2855714285713
1809,2014,BA,DEPUTADO ESTADUAL,PP,13,1846.1537692307693,4,2000.0
1810,2014,BA,DEPUTADO ESTADUAL,PRP,16,1500.0,4,1500.0
1811,2014,BA,DEPUTADO ESTADUAL,PT do B,15,1399.9999333333333,5,1199.9998
1812,2014,BA,DEPUTADO ESTADUAL,PMDB,21,2571.4284285714284,6,1499.9995
1813,2014,BA,DEPUTADO ESTADUAL,PSB,40,2699.9999,11,1909.0905454545455
1814,2014,BA,DEPUTADO ESTADUAL,PSC,16,2343.7499375,4,2500.0
1815,2014,BA,DEPUTADO ESTADUAL,PPL,8,2624.999875,2,1499.9995
1816,2014,BA,DEPUTADO ESTADUAL,PTN,16,2500.0,5,2500.0
1817,2014,BA,DEPUTADO ESTADUAL,PRTB,19,368.42078947368424,3,166.666
1818,2014,BA,DEPUTADO ESTADUAL,PSDC,12,1124.99975,1,1500.0
1819,2014,BA,DEPUTADO ESTADUAL,PSTU,2,25.0,1,25.0
1820,2014,BA,DEPUTADO ESTADUAL,PSDB,15,1866.6666,2,2000.0
1821,2014,BA,DEPUTADO ESTADUAL,PR,11,2000.0,4,2000.0
1822,2014,BA,DEPUTADO ESTADUAL,SD,8,1562.499625,2,2500.0
1823,2014,BA,DEPUTADO ESTADUAL,PROS,5,599.9996,1,1000.0
1824,2014,BA,DEPUTADO ESTADUAL,PHS,8,624.999625,1,1000.0
1825,2014,BA,DEPUTADO FEDERAL,PSOL,40,79.99980000000001,14,85.71414285714286
1826,2014,BA,DEPUTADO FEDERAL,PSB,18,4722.222166666667,7,4285.714142857143
1827,2014,BA,DEPUTADO FEDERAL,DEM,23,3478.2607391304346,6,4000.0
1828,2014,BA,DEPUTADO FEDERAL,PT do B,12,2000.0,2,2000.0
1829,2014,BA,DEPUTADO FEDERAL,PTC,38,789.4730789473684,20,199.9991
1830,2014,BA,DEPUTADO FEDERAL,PSDC,7,1714.2855714285713,1,2000.0
1831,2014,BA,DEPUTADO FEDERAL,PV,11,2000.0,2,2000.0
1832,2014,BA,DEPUTADO FEDERAL,PDT,9,2666.6665555555555,3,3000.0
1833,2014,BA,DEPUTADO FEDERAL,PT,22,2863.6363181818183,6,2499.9998333333333
1834,2014,BA,DEPUTADO FEDERAL,PTB,3,6000.0,1,6000.0
1835,2014,BA,DEPUTADO FEDERAL,PEN,39,589.7431794871795,15,333.3326666666667
1836,2014,BA,DEPUTADO FEDERAL,PR,6,3000.0,2,3000.0
1837,2014,BA,DEPUTADO FEDERAL,PP,7,2571.4284285714284,2,1499.9995
1838,2014,BA,DEPUTADO FEDERAL,PRTB,29,793.1032413793104,7,571.4281428571428
1839,2014,BA,DEPUTADO FEDERAL,PHS,10,-0.0002,4,-0.00025
1840,2014,BA,DEPUTADO FEDERAL,PRB,6,2000.0,2,2000.0
1841,2014,BA,DEPUTADO FEDERAL,PSC,12,3666.6665833333336,4,4000.0
1842,2014,BA,DEPUTADO FEDERAL,PMDB,15,2933.333066666667,5,1599.9994
1843,2014,BA,DEPUTADO FEDERAL,PRP,16,1874.9999375,3,2000.0
1844,2014,BA,DEPUTADO FEDERAL,PSDB,10,2799.9997000000003,2,1999.9995
1845,2014,BA,DEPUTADO FEDERAL,PSL,10,4499.999900000001,3,5000.0
1846,2014,BA,DEPUTADO FEDERAL,PPS,7,2000.0,3,2000.0
1847,2014,BA,DEPUTADO FEDERAL,PTN,9,3111.110888888889,3,2666.6663333333336
1848,2014,BA,DEPUTADO FEDERAL,PSD,12,3000.0,5,3000.0
1849,2014,BA,DEPUTADO FEDERAL,PC do B,3,5000.0,1,5000.0
1850,2014,BA,DEPUTADO FEDERAL,PMN,1,300.0,0,
1851,2014,BA,DEPUTADO FEDERAL,PSTU,2,25.0,1,25.0
1852,2014,BA,DEPUTADO FEDERAL,PROS,3,1300.0,2,1300.0
1853,2014,BA,DEPUTADO FEDERAL,SD,6,3333.3331666666663,1,4000.0
1854,2014,BA,DEPUTADO FEDERAL,PPL,1,5000.0,0,
1855,2014,BA,SENADOR,PEN,3,666.666,1,-0.001
1856,2014,BA,SENADOR,PSOL,1,500.0,0,
1857,2014,BA,SENADOR,PSD,1,16000.0,0,
1858,2014,BA,SENADOR,PSB,1,8000.0,1,8000.0
1859,2014,BA,SENADOR,PMDB,1,28000.0,0,
1860,2014,CE,DEPUTADO ESTADUAL,PDT,32,843.7499375,10,809.9999
1861,2014,CE,DEPUTADO ESTADUAL,PSOL,36,94.4443888888889,13,84.61523076923076
1862,2014,CE,DEPUTADO ESTADUAL,PTN,35,662.8569714285713,11,800.0
1863,2014,CE,DEPUTADO ESTADUAL,PRTB,9,777.7775555555555,1,-0.001
1864,2014,CE,DEPUTADO ESTADUAL,PC do B,40,1000.0,13,1000.0
1865,2014,CE,DEPUTADO ESTADUAL,PSC,66,848.484696969697,20,899.9999
1866,2014,CE,DEPUTADO ESTADUAL,PP,20,1259.9998999999998,5,1400.0
1867,2014,CE,DEPUTADO ESTADUAL,PTC,63,1261.9046031746032,23,1043.477956521739
1868,2014,CE,DEPUTADO ESTADUAL,PMN,14,1099.9997857142857,5,1400.0
1869,2014,CE,DEPUTADO ESTADUAL,PMDB,28,1374.2856428571429,10,1480.0
1870,2014,CE,DEPUTADO ESTADUAL,PHS,5,839.9996,2,699.9995
