,UF,CARGO,SG_PARTIDO,propor10,propor14,propor18,Variaçao 14-18,Variaçao 10-14,Variaçao 10-18
982,PA,DEPUTADO FEDERAL,PSDB,0.46153846153846156,0.45,0.3333333333333333,-0.2592592592592593,-0.02500000000000003,-0.27777777777777785
983,PA,DEPUTADO FEDERAL,PV,0.6666666666666666,0.2727272727272727,0.5,0.8333333333333335,-0.5909090909090909,-0.24999999999999994
984,PA,DEPUTADO FEDERAL,PT,0.4,0.25,0.2857142857142857,0.1428571428571428,-0.37500000000000006,-0.2857142857142858
985,PA,DEPUTADO FEDERAL,PDT,0.21052631578947367,0.3125,0.5,0.6,0.48437500000000006,1.3750000000000002
986,PA,DEPUTADO FEDERAL,PTB,0.07142857142857142,0.0,0.0,,-1.0,-1.0
987,PA,DEPUTADO FEDERAL,PRB,0.2727272727272727,0.7142857142857143,0.0,-1.0,1.6190476190476193,-1.0
988,PA,DEPUTADO FEDERAL,PPS,0.2857142857142857,0.25,0.0,-1.0,-0.12499999999999994,-1.0
989,PA,DEPUTADO FEDERAL,PSC,0.0,0.5,0.5,0.0,inf,inf
990,PA,DEPUTADO FEDERAL,PC do B,0.5,0.0,1.0,inf,-1.0,1.0
991,PA,DEPUTADO FEDERAL,PP,0.0,0.5,0.0,-1.0,inf,
992,PA,DEPUTADO FEDERAL,PTC,0.5,0.0,0.0,,-1.0,-1.0
993,PA,DEPUTADO FEDERAL,PRP,0.0,0.25,0.2,-0.19999999999999996,inf,inf
994,PA,DEPUTADO FEDERAL,PHS,0.0,0.2857142857142857,0.3333333333333333,0.16666666666666666,inf,inf
995,PA,DEPUTADO FEDERAL,PRTB,0.0,0.375,0.3333333333333333,-0.11111111111111116,inf,inf
996,PA,DEPUTADO FEDERAL,PR,0.0,0.5,0.0,-1.0,inf,
997,PA,DEPUTADO FEDERAL,PSL,0.0,0.3333333333333333,0.0,-1.0,inf,
998,PA,DEPUTADO FEDERAL,PSD,0.0,0.25,0.25,0.0,inf,inf
999,PA,DEPUTADO FEDERAL,PCB,0.0,0.5,0.0,-1.0,inf,
1000,PA,DEPUTADO FEDERAL,PPL,0.0,0.25,0.2857142857142857,0.1428571428571428,inf,inf
1001,PA,DEPUTADO FEDERAL,PROS,0.0,0.3333333333333333,0.0,-1.0,inf,
1002,PA,DEPUTADO FEDERAL,PATRI,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1003,PA,DEPUTADO FEDERAL,REDE,0.0,0.3333333333333333,0.2,-0.3999999999999999,inf,inf
1004,PA,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.3333333333333333,0.3333333333333333,0.0,inf,inf
1005,PA,DEPUTADO FEDERAL,AVANTE,0.0,0.3333333333333333,0.0,-1.0,inf,
1006,PA,DEPUTADO FEDERAL,MDB,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1007,PA,DEPUTADO FEDERAL,PODE,0.0,0.3333333333333333,0.0,-1.0,inf,
1008,PA,DEPUTADO FEDERAL,PMB,0.0,0.3333333333333333,1.0,2.0000000000000004,inf,inf
1009,PA,DEPUTADO FEDERAL,DC,0.0,0.3333333333333333,0.0,-1.0,inf,
1010,PA,SENADOR,PSTU,0.0,1.0,1.0,0.0,inf,inf
1011,PA,SENADOR,PV,0.0,0.0,0.0,,,
1012,PA,SENADOR,PSDB,0.0,0.0,0.0,,,
1013,PA,SENADOR,PSOL,0.5,0.0,1.0,inf,-1.0,1.0
1014,PA,SENADOR,PT,0.0,0.0,0.0,,,
1015,PA,SENADOR,PSB,1.0,0.0,0.0,,-1.0,-1.0
1016,PA,SENADOR,PP,1.0,0.0,0.0,,-1.0,-1.0
1017,PA,SENADOR,PPL,1.0,0.0,0.0,,-1.0,-1.0
1018,PA,SENADOR,PRB,1.0,0.0,0.0,,-1.0,-1.0
1019,PA,SENADOR,PC do B,1.0,0.0,0.0,,-1.0,-1.0
1020,PA,SENADOR,PDT,1.0,0.0,0.0,,-1.0,-1.0
1021,PA,SENADOR,PRP,1.0,0.0,0.0,,-1.0,-1.0
1022,PA,SENADOR,PR,1.0,0.0,0.0,,-1.0,-1.0
1023,PA,SENADOR,PTC,1.0,0.0,0.0,,-1.0,-1.0
1024,PA,SENADOR,PSC,1.0,0.0,0.0,,-1.0,-1.0
1025,PA,SENADOR,SOLIDARIEDADE,1.0,0.0,0.0,,-1.0,-1.0
1026,PA,SENADOR,MDB,1.0,0.0,0.0,,-1.0,-1.0
1027,PB,DEPUTADO ESTADUAL,DEM,0.3076923076923077,0.4,0.25,-0.37500000000000006,0.3,-0.18750000000000006
1028,PB,DEPUTADO ESTADUAL,PHS,0.0,0.15384615384615385,0.0,-1.0,inf,
1029,PB,DEPUTADO ESTADUAL,PSL,0.3125,0.4,0.3181818181818182,-0.2045454545454546,0.2800000000000001,0.018181818181818167
1030,PB,DEPUTADO ESTADUAL,PRP,0.2857142857142857,0.4,0.3333333333333333,-0.16666666666666677,0.40000000000000013,0.16666666666666666
1031,PB,DEPUTADO ESTADUAL,PSB,0.3888888888888889,0.4,0.2777777777777778,-0.3055555555555556,0.028571428571428612,-0.2857142857142857
1032,PB,DEPUTADO ESTADUAL,PRTB,0.125,0.125,0.34615384615384615,1.7692307692307692,0.0,1.7692307692307692
1033,PB,DEPUTADO ESTADUAL,PC do B,0.0,0.35294117647058826,0.3157894736842105,-0.10526315789473695,inf,inf
1034,PB,DEPUTADO ESTADUAL,PV,0.14285714285714285,0.42857142857142855,0.375,-0.12499999999999994,2.0,1.6250000000000002
1035,PB,DEPUTADO ESTADUAL,PSOL,0.09090909090909091,0.375,0.4,0.06666666666666672,3.1249999999999996,3.4
1036,PB,DEPUTADO ESTADUAL,PPS,0.35,0.09090909090909091,0.3333333333333333,2.6666666666666665,-0.7402597402597402,-0.04761904761904761
1037,PB,DEPUTADO ESTADUAL,PT,0.29411764705882354,0.3125,0.28,-0.10399999999999991,0.062499999999999965,-0.04799999999999994
1038,PB,DEPUTADO ESTADUAL,PMN,0.125,0.22727272727272727,0.2,-0.11999999999999993,0.8181818181818181,0.6000000000000001
1039,PB,DEPUTADO ESTADUAL,PP,0.18181818181818182,0.3333333333333333,0.4,0.20000000000000012,0.8333333333333331,1.2
1040,PB,DEPUTADO ESTADUAL,PSDB,0.058823529411764705,0.4666666666666667,0.2857142857142857,-0.38775510204081637,6.933333333333334,3.8571428571428568
1041,PB,DEPUTADO ESTADUAL,PSC,0.09090909090909091,0.25,0.3,0.19999999999999996,1.75,2.3
1042,PB,DEPUTADO ESTADUAL,PR,0.0,0.25,0.2857142857142857,0.1428571428571428,inf,inf
1043,PB,DEPUTADO ESTADUAL,PTB,0.25,0.0,0.14285714285714285,inf,-1.0,-0.4285714285714286
1044,PB,DEPUTADO ESTADUAL,PRB,0.3,0.47368421052631576,0.42857142857142855,-0.09523809523809523,0.5789473684210527,0.42857142857142855
1045,PB,DEPUTADO ESTADUAL,PTC,0.16666666666666666,0.3333333333333333,0.2,-0.3999999999999999,1.0,0.20000000000000012
1046,PB,DEPUTADO ESTADUAL,PDT,0.0,0.0,0.3076923076923077,inf,,inf
1047,PB,DEPUTADO ESTADUAL,PSD,0.0,0.38095238095238093,0.35714285714285715,-0.062499999999999924,inf,inf
1048,PB,DEPUTADO ESTADUAL,PROS,0.0,0.35294117647058826,0.3684210526315789,0.04385964912280689,inf,inf
1049,PB,DEPUTADO ESTADUAL,PATRI,0.0,0.0,0.3055555555555556,inf,,inf
1050,PB,DEPUTADO ESTADUAL,AVANTE,0.0,0.0,0.2857142857142857,inf,,inf
1051,PB,DEPUTADO ESTADUAL,MDB,0.0,0.0,0.35135135135135137,inf,,inf
1052,PB,DEPUTADO ESTADUAL,PODE,0.0,0.0,0.2222222222222222,inf,,inf
1053,PB,DEPUTADO ESTADUAL,REDE,0.0,0.0,0.3333333333333333,inf,,inf
1054,PB,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.0,0.6,inf,,inf
1055,PB,DEPUTADO ESTADUAL,DC,0.0,0.0,0.0,,,
1056,PB,DEPUTADO FEDERAL,PT,0.3333333333333333,0.2222222222222222,0.25,0.12500000000000006,-0.3333333333333333,-0.24999999999999994
1057,PB,DEPUTADO FEDERAL,PP,0.0,0.4,0.25,-0.37500000000000006,inf,inf
1058,PB,DEPUTADO FEDERAL,PSL,0.3333333333333333,0.3333333333333333,0.26666666666666666,-0.19999999999999996,0.0,-0.19999999999999996
1059,PB,DEPUTADO FEDERAL,PR,0.25,0.5,0.3333333333333333,-0.33333333333333337,1.0,0.33333333333333326
1060,PB,DEPUTADO FEDERAL,PHS,0.5,0.5,0.16666666666666666,-0.6666666666666667,0.0,-0.6666666666666667
1061,PB,DEPUTADO FEDERAL,PSDB,0.125,0.4,0.375,-0.06250000000000006,2.2,2.0
1062,PB,DEPUTADO FEDERAL,PTB,0.0,0.5555555555555556,0.3333333333333333,-0.4000000000000001,inf,inf
1063,PB,DEPUTADO FEDERAL,DEM,0.25,0.3333333333333333,0.5,0.5000000000000001,0.33333333333333326,1.0
1064,PB,DEPUTADO FEDERAL,PSB,0.4444444444444444,0.0,0.4,inf,-1.0,-0.0999999999999999
1065,PB,DEPUTADO FEDERAL,PSC,0.0,0.0,0.3333333333333333,inf,,inf
1066,PB,DEPUTADO FEDERAL,PDT,0.0,0.0,0.0,,,
1067,PB,DEPUTADO FEDERAL,PMN,0.5,0.16666666666666666,0.5,2.0000000000000004,-0.6666666666666667,0.0
1068,PB,DEPUTADO FEDERAL,PSOL,0.14285714285714285,0.375,0.5,0.3333333333333333,1.6250000000000002,2.5
1069,PB,DEPUTADO FEDERAL,PRB,0.0,0.0,0.0,,,
1070,PB,DEPUTADO FEDERAL,PC do B,0.25,0.0,0.5,inf,-1.0,1.0
1071,PB,DEPUTADO FEDERAL,PRP,0.0,0.4,0.4,0.0,inf,inf
1072,PB,DEPUTADO FEDERAL,PV,0.0,0.2,0.3333333333333333,0.6666666666666665,inf,inf
1073,PB,DEPUTADO FEDERAL,PRTB,0.0,0.16666666666666666,0.5714285714285714,2.428571428571429,inf,inf
1074,PB,DEPUTADO FEDERAL,PPS,0.0,0.0,0.25,inf,,inf
1075,PB,DEPUTADO FEDERAL,PSD,0.0,0.5,0.2,-0.6,inf,inf
1076,PB,DEPUTADO FEDERAL,PROS,0.0,0.5,0.0,-1.0,inf,
1077,PB,DEPUTADO FEDERAL,PPL,0.0,0.25,0.0,-1.0,inf,
1078,PB,DEPUTADO FEDERAL,PTC,0.0,0.0,0.5714285714285714,inf,,inf
1079,PB,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.1,inf,,inf
1080,PB,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.3076923076923077,inf,,inf
1081,PB,DEPUTADO FEDERAL,MDB,0.0,0.0,0.5,inf,,inf
1082,PB,DEPUTADO FEDERAL,REDE,0.0,0.0,0.4,inf,,inf
1083,PB,DEPUTADO FEDERAL,DC,0.0,0.0,0.0,,,
1084,PB,DEPUTADO FEDERAL,PODE,0.0,0.0,0.3333333333333333,inf,,inf
1085,PB,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.5,inf,,inf
1086,PB,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.0,,,
1087,PB,SENADOR,PSDB,0.0,0.0,0.0,,,
1088,PB,SENADOR,PSOL,0.0,0.0,0.0,,,
1089,PB,SENADOR,PT,0.0,0.0,0.0,,,
1090,PB,SENADOR,PSB,0.0,1.0,0.0,-1.0,inf,
1091,PB,SENADOR,PP,0.0,1.0,1.0,0.0,inf,inf
1092,PB,SENADOR,MDB,0.0,1.0,0.0,-1.0,inf,
1093,PR,DEPUTADO ESTADUAL,PR,0.3,0.09090909090909091,0.0,-1.0,-0.6969696969696969,-1.0
1094,PR,DEPUTADO ESTADUAL,PDT,0.23809523809523808,0.23076923076923078,0.30434782608695654,0.31884057971014496,-0.03076923076923066,0.27826086956521756
1095,PR,DEPUTADO ESTADUAL,PSOL,0.19047619047619047,0.30434782608695654,0.3181818181818182,0.04545454545454537,0.597826086956522,0.6704545454545455
1096,PR,DEPUTADO ESTADUAL,PSC,0.12727272727272726,0.32941176470588235,0.34210526315789475,0.038533834586466205,1.5882352941176472,1.6879699248120303
1097,PR,DEPUTADO ESTADUAL,PT,0.32,0.3548387096774194,0.36363636363636365,0.024793388429752043,0.10887096774193551,0.13636363636363638
1098,PR,DEPUTADO ESTADUAL,PP,0.2727272727272727,0.2903225806451613,0.45161290322580644,0.5555555555555554,0.06451612903225822,0.6559139784946237
1099,PR,DEPUTADO ESTADUAL,PMN,0.39285714285714285,0.35,0.3,-0.14285714285714282,-0.10909090909090913,-0.2363636363636364
1100,PR,DEPUTADO ESTADUAL,PSL,0.30303030303030304,0.3,0.3,0.0,-0.010000000000000064,-0.010000000000000064
1101,PR,DEPUTADO ESTADUAL,PSDB,0.24390243902439024,0.3142857142857143,0.23529411764705882,-0.25133689839572193,0.2885714285714286,-0.035294117647058816
1102,PR,DEPUTADO ESTADUAL,PPS,0.35294117647058826,0.34615384615384615,0.30434782608695654,-0.12077294685990331,-0.01923076923076932,-0.13768115942028986
1103,PR,DEPUTADO ESTADUAL,PSB,0.11428571428571428,0.3888888888888889,0.29411764705882354,-0.24369747899159663,2.402777777777778,1.573529411764706
1104,PR,DEPUTADO ESTADUAL,PRB,0.3333333333333333,0.2857142857142857,0.46875,0.6406250000000001,-0.14285714285714285,0.40625000000000006
1105,PR,DEPUTADO ESTADUAL,PHS,0.18181818181818182,0.2857142857142857,0.2222222222222222,-0.2222222222222222,0.5714285714285713,0.22222222222222213
1106,PR,DEPUTADO ESTADUAL,PV,0.3170731707317073,0.3,0.3050847457627119,0.016949152542372985,-0.05384615384615389,-0.03780964797913945
1107,PR,DEPUTADO ESTADUAL,DEM,0.15,0.3,0.2,-0.33333333333333326,1.0,0.3333333333333335
1108,PR,DEPUTADO ESTADUAL,PRTB,0.17647058823529413,0.5,0.3018867924528302,-0.39622641509433965,1.833333333333333,0.7106918238993709
1109,PR,DEPUTADO ESTADUAL,PTB,0.0,0.3142857142857143,0.0,-1.0,inf,
1110,PR,DEPUTADO ESTADUAL,PTC,0.07142857142857142,0.34782608695652173,0.2727272727272727,-0.21590909090909094,3.8695652173913047,2.818181818181818
1111,PR,DEPUTADO ESTADUAL,PC do B,0.0,0.3,0.5,0.6666666666666667,inf,inf
1112,PR,DEPUTADO ESTADUAL,PRP,0.5,0.3684210526315789,0.2962962962962963,-0.19576719576719576,-0.26315789473684215,-0.40740740740740744
1113,PR,DEPUTADO ESTADUAL,PROS,0.0,0.0,0.2682926829268293,inf,,inf
1114,PR,DEPUTADO ESTADUAL,PSD,0.0,0.3142857142857143,0.2571428571428571,-0.18181818181818188,inf,inf
1115,PR,DEPUTADO ESTADUAL,PPL,0.0,0.3076923076923077,0.23076923076923078,-0.25,inf,inf
1116,PR,DEPUTADO ESTADUAL,REDE,0.0,0.3076923076923077,0.3333333333333333,0.08333333333333322,inf,inf
1117,PR,DEPUTADO ESTADUAL,PODE,0.0,0.3076923076923077,0.3,-0.02500000000000009,inf,inf
1118,PR,DEPUTADO ESTADUAL,DC,0.0,0.3076923076923077,0.4,0.3,inf,inf
1119,PR,DEPUTADO ESTADUAL,MDB,0.0,0.3076923076923077,0.3103448275862069,0.00862068965517239,inf,inf
1120,PR,DEPUTADO ESTADUAL,PATRI,0.0,0.3076923076923077,0.25,-0.18750000000000006,inf,inf
1121,PR,DEPUTADO ESTADUAL,PMB,0.0,0.3076923076923077,0.5555555555555556,0.8055555555555556,inf,inf
1122,PR,DEPUTADO ESTADUAL,AVANTE,0.0,0.3076923076923077,0.2727272727272727,-0.11363636363636376,inf,inf
1123,PR,DEPUTADO ESTADUAL,PCO,0.0,0.3076923076923077,0.0,-1.0,inf,
1124,PR,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.3076923076923077,0.4,0.3,inf,inf
1125,PR,DEPUTADO FEDERAL,DEM,0.0,0.0,0.0,,,
1126,PR,DEPUTADO FEDERAL,PMN,0.4166666666666667,0.0,0.0,,-1.0,-1.0
1127,PR,DEPUTADO FEDERAL,PTB,0.23529411764705882,0.23076923076923078,1.0,3.333333333333333,-0.019230769230769162,3.25
1128,PR,DEPUTADO FEDERAL,PV,0.2978723404255319,0.3076923076923077,0.3170731707317073,0.030487804878048738,0.03296703296703307,0.06445993031358892
1129,PR,DEPUTADO FEDERAL,PSDB,0.13333333333333333,0.25,0.3333333333333333,0.33333333333333326,0.875,1.5
1130,PR,DEPUTADO FEDERAL,PRP,0.7142857142857143,0.3333333333333333,0.2,-0.3999999999999999,-0.5333333333333333,-0.7199999999999999
1131,PR,DEPUTADO FEDERAL,PR,0.3333333333333333,0.0,0.3333333333333333,inf,-1.0,0.0
1132,PR,DEPUTADO FEDERAL,PPS,0.3333333333333333,0.25,0.25,0.0,-0.24999999999999994,-0.24999999999999994
1133,PR,DEPUTADO FEDERAL,PHS,0.0,0.18181818181818182,0.09090909090909091,-0.5,inf,inf
1134,PR,DEPUTADO FEDERAL,PSB,0.23684210526315788,0.3076923076923077,0.3,-0.02500000000000009,0.2991452991452993,0.26666666666666666
1135,PR,DEPUTADO FEDERAL,PSL,0.08333333333333333,0.3333333333333333,0.28125,-0.15624999999999994,3.0,2.3750000000000004
1136,PR,DEPUTADO FEDERAL,PSOL,0.14285714285714285,0.3125,0.3,-0.040000000000000036,1.1875000000000002,1.1
1137,PR,DEPUTADO FEDERAL,PDT,0.36363636363636365,0.2857142857142857,0.2857142857142857,0.0,-0.21428571428571436,-0.21428571428571436
1138,PR,DEPUTADO FEDERAL,PT,0.3333333333333333,0.3,0.32432432432432434,0.08108108108108118,-0.09999999999999998,-0.027027027027026918
1139,PR,DEPUTADO FEDERAL,PP,0.1,0.3333333333333333,0.2,-0.3999999999999999,2.333333333333333,1.0
1140,PR,DEPUTADO FEDERAL,PSC,0.16666666666666666,0.375,0.5714285714285714,0.5238095238095237,1.2500000000000002,2.428571428571429
1141,PR,DEPUTADO FEDERAL,PRB,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.090909090909091,0.0,0.090909090909091
1142,PR,DEPUTADO FEDERAL,PTC,0.2857142857142857,0.3157894736842105,0.14285714285714285,-0.5476190476190477,0.10526315789473684,-0.5
1143,PR,DEPUTADO FEDERAL,PC do B,0.0,0.3333333333333333,0.35,0.04999999999999999,inf,inf
1144,PR,DEPUTADO FEDERAL,PRTB,0.0,0.45454545454545453,0.3157894736842105,-0.30526315789473685,inf,inf
1145,PR,DEPUTADO FEDERAL,PSD,0.0,0.2727272727272727,0.2857142857142857,0.04761904761904764,inf,inf
1146,PR,DEPUTADO FEDERAL,PROS,0.0,0.0,0.5,inf,,inf
1147,PR,DEPUTADO FEDERAL,PPL,0.0,0.3333333333333333,0.24,-0.27999999999999997,inf,inf
1148,PR,DEPUTADO FEDERAL,NOVO,0.0,0.3333333333333333,0.3125,-0.062499999999999944,inf,inf
1149,PR,DEPUTADO FEDERAL,MDB,0.0,0.3333333333333333,0.2916666666666667,-0.12499999999999989,inf,inf
1150,PR,DEPUTADO FEDERAL,PODE,0.0,0.3333333333333333,0.2,-0.3999999999999999,inf,inf
1151,PR,DEPUTADO FEDERAL,REDE,0.0,0.3333333333333333,0.36363636363636365,0.090909090909091,inf,inf
1152,PR,DEPUTADO FEDERAL,AVANTE,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1153,PR,DEPUTADO FEDERAL,PMB,0.0,0.3333333333333333,1.0,2.0000000000000004,inf,inf
1154,PR,DEPUTADO FEDERAL,PCO,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1155,PR,DEPUTADO FEDERAL,DC,0.0,0.3333333333333333,0.42857142857142855,0.2857142857142857,inf,inf
1156,PR,DEPUTADO FEDERAL,PATRI,0.0,0.3333333333333333,0.42857142857142855,0.2857142857142857,inf,inf
1157,PR,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.3333333333333333,0.0,-1.0,inf,
1158,PR,SENADOR,PRTB,0.0,0.0,0.0,,,
1159,PR,SENADOR,PT,1.0,0.0,1.0,inf,-1.0,0.0
1160,PR,SENADOR,PSDB,0.0,0.0,0.0,,,
1161,PR,SENADOR,PSOL,0.0,0.0,0.5,inf,,inf
1162,PR,SENADOR,PATRI,0.0,0.0,1.0,inf,,inf
1163,PR,SENADOR,PODE,0.0,0.0,0.0,,,
1164,PR,SENADOR,PDT,0.0,0.0,0.0,,,
1165,PR,SENADOR,PTB,0.0,0.0,0.0,,,
1166,PR,SENADOR,PSL,0.0,0.0,0.0,,,
1167,PR,SENADOR,MDB,0.0,0.0,0.0,,,
1168,PR,SENADOR,PCO,0.0,0.0,0.0,,,
1169,PR,SENADOR,REDE,0.0,0.0,0.0,,,
1170,PR,SENADOR,DC,0.0,0.0,0.0,,,
1171,PE,DEPUTADO ESTADUAL,PRTB,0.125,0.29411764705882354,0.3076923076923077,0.04615384615384618,1.3529411764705883,1.4615384615384617
1172,PE,DEPUTADO ESTADUAL,PV,0.2692307692307692,0.2962962962962963,0.3076923076923077,0.038461538461538575,0.10052910052910052,0.142857142857143
1173,PE,DEPUTADO ESTADUAL,PSOL,0.07692307692307693,0.2926829268292683,0.3548387096774194,0.2123655913978496,2.804878048780487,3.6129032258064515
1174,PE,DEPUTADO ESTADUAL,PHS,0.2391304347826087,0.21739130434782608,0.2631578947368421,0.21052631578947364,-0.09090909090909097,0.10047846889952143
1175,PE,DEPUTADO ESTADUAL,DEM,0.10256410256410256,0.5,0.4,-0.19999999999999996,3.8750000000000004,2.900000000000001
1176,PE,DEPUTADO ESTADUAL,PR,0.0,0.375,0.3333333333333333,-0.11111111111111116,inf,inf
1177,PE,DEPUTADO ESTADUAL,PPS,0.125,0.3,0.3181818181818182,0.06060606060606063,1.4,1.5454545454545454
1178,PE,DEPUTADO ESTADUAL,PRP,0.09090909090909091,0.4,0.375,-0.06250000000000006,3.4,3.1249999999999996
1179,PE,DEPUTADO ESTADUAL,PSDB,0.05,0.35714285714285715,0.35,-0.020000000000000084,6.142857142857143,5.999999999999999
1180,PE,DEPUTADO ESTADUAL,PMN,0.13043478260869565,0.34615384615384615,0.42857142857142855,0.23809523809523805,1.6538461538461537,2.285714285714286
1181,PE,DEPUTADO ESTADUAL,PTC,0.23255813953488372,0.5,0.0,-1.0,1.1500000000000001,-1.0
1182,PE,DEPUTADO ESTADUAL,PSL,0.21052631578947367,0.4838709677419355,0.2777777777777778,-0.42592592592592593,1.2983870967741937,0.3194444444444446
1183,PE,DEPUTADO ESTADUAL,PT,0.14285714285714285,0.2222222222222222,0.32142857142857145,0.4464285714285716,0.5555555555555556,1.2500000000000002
1184,PE,DEPUTADO ESTADUAL,PSB,0.19047619047619047,0.2857142857142857,0.37037037037037035,0.2962962962962963,0.5,0.9444444444444444
1185,PE,DEPUTADO ESTADUAL,PCB,0.0,0.3333333333333333,0.3333333333333333,0.0,inf,inf
1186,PE,DEPUTADO ESTADUAL,PTB,0.07142857142857142,0.35555555555555557,0.2857142857142857,-0.1964285714285715,3.977777777777778,3.0
1187,PE,DEPUTADO ESTADUAL,PC do B,0.0,0.0,0.3,inf,,inf
1188,PE,DEPUTADO ESTADUAL,PP,0.16666666666666666,0.34285714285714286,0.23404255319148937,-0.3173758865248227,1.0571428571428574,0.40425531914893625
1189,PE,DEPUTADO ESTADUAL,PSTU,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
1190,PE,DEPUTADO ESTADUAL,PSC,0.5,0.1111111111111111,0.3,1.7,-0.7777777777777778,-0.4
1191,PE,DEPUTADO ESTADUAL,PDT,0.0,0.0,0.36363636363636365,inf,,inf
1192,PE,DEPUTADO ESTADUAL,PRB,0.0,0.8,0.17647058823529413,-0.7794117647058824,inf,inf
1193,PE,DEPUTADO ESTADUAL,PROS,0.0,0.3333333333333333,0.17857142857142858,-0.46428571428571425,inf,inf
1194,PE,DEPUTADO ESTADUAL,PSD,0.0,0.3333333333333333,0.25,-0.24999999999999994,inf,inf
1195,PE,DEPUTADO ESTADUAL,PPL,0.0,0.6666666666666666,0.0,-1.0,inf,
1196,PE,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.6666666666666666,0.375,-0.43749999999999994,inf,inf
1197,PE,DEPUTADO ESTADUAL,PATRI,0.0,0.6666666666666666,0.3023255813953488,-0.5465116279069767,inf,inf
1198,PE,DEPUTADO ESTADUAL,AVANTE,0.0,0.6666666666666666,0.3939393939393939,-0.40909090909090906,inf,inf
1199,PE,DEPUTADO ESTADUAL,MDB,0.0,0.6666666666666666,0.0,-1.0,inf,
1200,PE,DEPUTADO ESTADUAL,REDE,0.0,0.6666666666666666,0.3076923076923077,-0.5384615384615384,inf,inf
1201,PE,DEPUTADO ESTADUAL,DC,0.0,0.6666666666666666,0.2727272727272727,-0.5909090909090909,inf,inf
1202,PE,DEPUTADO ESTADUAL,PODE,0.0,0.6666666666666666,0.5,-0.24999999999999994,inf,inf
1203,PE,DEPUTADO ESTADUAL,PMB,0.0,0.6666666666666666,1.0,0.5000000000000001,inf,inf
1204,PE,DEPUTADO ESTADUAL,PCO,0.0,0.6666666666666666,0.0,-1.0,inf,
1205,PE,DEPUTADO FEDERAL,PRTB,0.08333333333333333,0.2,0.375,0.8749999999999999,1.4000000000000004,3.5000000000000004
1206,PE,DEPUTADO FEDERAL,PTC,0.07142857142857142,0.6666666666666666,0.16666666666666666,-0.75,8.333333333333334,1.3333333333333333
1207,PE,DEPUTADO FEDERAL,PSOL,0.0,0.4,0.3235294117647059,-0.1911764705882353,inf,inf
1208,PE,DEPUTADO FEDERAL,PSL,0.16666666666666666,0.46153846153846156,0.25,-0.45833333333333337,1.7692307692307696,0.5000000000000001
1209,PE,DEPUTADO FEDERAL,PSB,0.14285714285714285,0.2857142857142857,0.375,0.31250000000000006,1.0,1.6250000000000002
1210,PE,DEPUTADO FEDERAL,PR,0.0,0.3333333333333333,0.45454545454545453,0.36363636363636365,inf,inf
1211,PE,DEPUTADO FEDERAL,DEM,0.125,0.0,0.0,,-1.0,-1.0
1212,PE,DEPUTADO FEDERAL,PV,0.125,0.5,0.375,-0.25,3.0,2.0
1213,PE,DEPUTADO FEDERAL,PTB,0.0,0.3333333333333333,0.625,0.8750000000000001,inf,inf
1214,PE,DEPUTADO FEDERAL,PMN,0.1111111111111111,0.3,0.36363636363636365,0.2121212121212122,1.7,2.272727272727273
1215,PE,DEPUTADO FEDERAL,PPS,0.0,0.0,0.4,inf,,inf
1216,PE,DEPUTADO FEDERAL,PRP,0.125,0.4,0.3333333333333333,-0.16666666666666677,2.2,1.6666666666666665
1217,PE,DEPUTADO FEDERAL,PSDB,0.0,0.0,0.25,inf,,inf
1218,PE,DEPUTADO FEDERAL,PSC,0.0,0.0,0.3333333333333333,inf,,inf
1219,PE,DEPUTADO FEDERAL,PHS,0.0,0.2,0.2727272727272727,0.3636363636363635,inf,inf
1220,PE,DEPUTADO FEDERAL,PP,0.0,0.0,0.1111111111111111,inf,,inf
1221,PE,DEPUTADO FEDERAL,PT,0.125,0.0,0.3125,inf,-1.0,1.5
1222,PE,DEPUTADO FEDERAL,PDT,0.16666666666666666,0.3333333333333333,0.2222222222222222,-0.3333333333333333,1.0,0.3333333333333333
1223,PE,DEPUTADO FEDERAL,PC do B,0.5,0.5,0.0,-1.0,0.0,-1.0
1224,PE,DEPUTADO FEDERAL,PCB,0.0,0.4,0.25,-0.37500000000000006,inf,inf
1225,PE,DEPUTADO FEDERAL,PRB,0.0,0.75,0.0,-1.0,inf,
1226,PE,DEPUTADO FEDERAL,PSTU,1.0,0.5,0.5,0.0,-0.5,-0.5
