,UF,CARGO,SG_PARTIDO,COR,propor14,propor18,Variaçao 14-18
9217,RN,DEPUTADO FEDERAL,PMDB,PRETA,0.0,0.0,
9218,RN,DEPUTADO FEDERAL,PMDB,AMARELA,0.0,0.0,
9219,RN,DEPUTADO FEDERAL,PMDB,INDÍGENA,0.0,0.0,
9220,RN,DEPUTADO FEDERAL,PSDC,PARDA,0.0,0.0,
9221,RN,DEPUTADO FEDERAL,PSDC,BRANCA,0.6666666666666666,0.0,-1.0
9222,RN,DEPUTADO FEDERAL,PSDC,PRETA,0.3333333333333333,0.0,-1.0
9223,RN,DEPUTADO FEDERAL,PSDC,AMARELA,0.0,0.0,
9224,RN,DEPUTADO FEDERAL,PSDC,INDÍGENA,0.0,0.0,
9225,RN,DEPUTADO FEDERAL,PR,PARDA,0.0,0.0,
9226,RN,DEPUTADO FEDERAL,PR,BRANCA,1.0,1.0,0.0
9227,RN,DEPUTADO FEDERAL,PR,PRETA,0.0,0.0,
9228,RN,DEPUTADO FEDERAL,PR,AMARELA,0.0,0.0,
9229,RN,DEPUTADO FEDERAL,PR,INDÍGENA,0.0,0.0,
9230,RN,DEPUTADO FEDERAL,PDT,PARDA,0.0,0.5,inf
9231,RN,DEPUTADO FEDERAL,PDT,BRANCA,0.6666666666666666,0.25,-0.625
9232,RN,DEPUTADO FEDERAL,PDT,PRETA,0.3333333333333333,0.25,-0.24999999999999994
9233,RN,DEPUTADO FEDERAL,PDT,AMARELA,0.0,0.0,
9234,RN,DEPUTADO FEDERAL,PDT,INDÍGENA,0.0,0.0,
9235,RN,DEPUTADO FEDERAL,PTB,PARDA,0.3333333333333333,0.0,-1.0
9236,RN,DEPUTADO FEDERAL,PTB,BRANCA,0.6666666666666666,1.0,0.5000000000000001
9237,RN,DEPUTADO FEDERAL,PTB,PRETA,0.0,0.0,
9238,RN,DEPUTADO FEDERAL,PTB,AMARELA,0.0,0.0,
9239,RN,DEPUTADO FEDERAL,PTB,INDÍGENA,0.0,0.0,
9240,RN,DEPUTADO FEDERAL,PP,PARDA,0.0,0.0,
9241,RN,DEPUTADO FEDERAL,PP,BRANCA,1.0,1.0,0.0
9242,RN,DEPUTADO FEDERAL,PP,PRETA,0.0,0.0,
9243,RN,DEPUTADO FEDERAL,PP,AMARELA,0.0,0.0,
9244,RN,DEPUTADO FEDERAL,PP,INDÍGENA,0.0,0.0,
9245,RN,DEPUTADO FEDERAL,PRP,PARDA,1.0,0.5,-0.5
9246,RN,DEPUTADO FEDERAL,PRP,BRANCA,0.0,0.5,inf
9247,RN,DEPUTADO FEDERAL,PRP,PRETA,0.0,0.0,
9248,RN,DEPUTADO FEDERAL,PRP,AMARELA,0.0,0.0,
9249,RN,DEPUTADO FEDERAL,PRP,INDÍGENA,0.0,0.0,
9250,RN,DEPUTADO FEDERAL,PSC,PARDA,0.0,0.0,
9251,RN,DEPUTADO FEDERAL,PSC,BRANCA,0.5,1.0,1.0
9252,RN,DEPUTADO FEDERAL,PSC,PRETA,0.5,0.0,-1.0
9253,RN,DEPUTADO FEDERAL,PSC,AMARELA,0.0,0.0,
9254,RN,DEPUTADO FEDERAL,PSC,INDÍGENA,0.0,0.0,
9255,RN,DEPUTADO FEDERAL,PPS,PARDA,1.0,0.0,-1.0
9256,RN,DEPUTADO FEDERAL,PPS,BRANCA,0.0,1.0,inf
9257,RN,DEPUTADO FEDERAL,PPS,PRETA,0.0,0.0,
9258,RN,DEPUTADO FEDERAL,PPS,AMARELA,0.0,0.0,
9259,RN,DEPUTADO FEDERAL,PPS,INDÍGENA,0.0,0.0,
9260,RN,DEPUTADO FEDERAL,PTN,PARDA,0.6666666666666666,0.0,-1.0
9261,RN,DEPUTADO FEDERAL,PTN,BRANCA,0.3333333333333333,0.0,-1.0
9262,RN,DEPUTADO FEDERAL,PTN,PRETA,0.0,0.0,
9263,RN,DEPUTADO FEDERAL,PTN,AMARELA,0.0,0.0,
9264,RN,DEPUTADO FEDERAL,PTN,INDÍGENA,0.0,0.0,
9265,RN,DEPUTADO FEDERAL,PSTU,PARDA,0.4,0.0,-1.0
9266,RN,DEPUTADO FEDERAL,PSTU,BRANCA,0.4,0.0,-1.0
9267,RN,DEPUTADO FEDERAL,PSTU,PRETA,0.2,1.0,4.0
9268,RN,DEPUTADO FEDERAL,PSTU,AMARELA,0.0,0.0,
9269,RN,DEPUTADO FEDERAL,PSTU,INDÍGENA,0.0,0.0,
9270,RN,DEPUTADO FEDERAL,PSD,PARDA,0.4,0.0,-1.0
9271,RN,DEPUTADO FEDERAL,PSD,BRANCA,0.6,1.0,0.6666666666666667
9272,RN,DEPUTADO FEDERAL,PSD,PRETA,0.0,0.0,
9273,RN,DEPUTADO FEDERAL,PSD,AMARELA,0.0,0.0,
9274,RN,DEPUTADO FEDERAL,PSD,INDÍGENA,0.0,0.0,
9275,RN,DEPUTADO FEDERAL,PROS,PARDA,0.3333333333333333,0.0,-1.0
9276,RN,DEPUTADO FEDERAL,PROS,BRANCA,0.6666666666666666,1.0,0.5000000000000001
9277,RN,DEPUTADO FEDERAL,PROS,PRETA,0.0,0.0,
9278,RN,DEPUTADO FEDERAL,PROS,AMARELA,0.0,0.0,
9279,RN,DEPUTADO FEDERAL,PROS,INDÍGENA,0.0,0.0,
9280,RN,DEPUTADO FEDERAL,SD,PARDA,0.0,0.0,
9281,RN,DEPUTADO FEDERAL,SD,BRANCA,1.0,0.0,-1.0
9282,RN,DEPUTADO FEDERAL,SD,PRETA,0.0,0.0,
9283,RN,DEPUTADO FEDERAL,SD,AMARELA,0.0,0.0,
9284,RN,DEPUTADO FEDERAL,SD,INDÍGENA,0.0,0.0,
9285,RN,DEPUTADO FEDERAL,PEN,PARDA,0.3333333333333333,0.0,-1.0
9286,RN,DEPUTADO FEDERAL,PEN,BRANCA,0.3333333333333333,0.0,-1.0
9287,RN,DEPUTADO FEDERAL,PEN,PRETA,0.3333333333333333,0.0,-1.0
9288,RN,DEPUTADO FEDERAL,PEN,AMARELA,0.0,0.0,
9289,RN,DEPUTADO FEDERAL,PEN,INDÍGENA,0.0,0.0,
9290,RN,DEPUTADO FEDERAL,PRTB,PARDA,1.0,0.35714285714285715,-0.6428571428571428
9291,RN,DEPUTADO FEDERAL,PRTB,BRANCA,0.0,0.6428571428571429,inf
9292,RN,DEPUTADO FEDERAL,PRTB,PRETA,0.0,0.0,
9293,RN,DEPUTADO FEDERAL,PRTB,AMARELA,0.0,0.0,
9294,RN,DEPUTADO FEDERAL,PRTB,INDÍGENA,0.0,0.0,
9295,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,PARDA,0.0,0.09090909090909091,inf
9296,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,0.0,0.9090909090909091,inf
9297,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,PRETA,0.0,0.0,
9298,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,AMARELA,0.0,0.0,
9299,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,INDÍGENA,0.0,0.0,
9300,RN,DEPUTADO FEDERAL,PATRI,PARDA,0.0,0.4166666666666667,inf
9301,RN,DEPUTADO FEDERAL,PATRI,BRANCA,0.0,0.5,inf
9302,RN,DEPUTADO FEDERAL,PATRI,PRETA,0.0,0.08333333333333333,inf
9303,RN,DEPUTADO FEDERAL,PATRI,AMARELA,0.0,0.0,
9304,RN,DEPUTADO FEDERAL,PATRI,INDÍGENA,0.0,0.0,
9305,RN,DEPUTADO FEDERAL,NOVO,PARDA,0.0,0.0,
9306,RN,DEPUTADO FEDERAL,NOVO,BRANCA,0.0,1.0,inf
9307,RN,DEPUTADO FEDERAL,NOVO,PRETA,0.0,0.0,
9308,RN,DEPUTADO FEDERAL,NOVO,AMARELA,0.0,0.0,
9309,RN,DEPUTADO FEDERAL,NOVO,INDÍGENA,0.0,0.0,
9310,RN,DEPUTADO FEDERAL,REDE,PARDA,0.0,0.3333333333333333,inf
9311,RN,DEPUTADO FEDERAL,REDE,BRANCA,0.0,0.6666666666666666,inf
9312,RN,DEPUTADO FEDERAL,REDE,PRETA,0.0,0.0,
9313,RN,DEPUTADO FEDERAL,REDE,AMARELA,0.0,0.0,
9314,RN,DEPUTADO FEDERAL,REDE,INDÍGENA,0.0,0.0,
9315,RN,DEPUTADO FEDERAL,PPL,PARDA,0.0,0.5,inf
9316,RN,DEPUTADO FEDERAL,PPL,BRANCA,0.0,0.5,inf
9317,RN,DEPUTADO FEDERAL,PPL,PRETA,0.0,0.0,
9318,RN,DEPUTADO FEDERAL,PPL,AMARELA,0.0,0.0,
9319,RN,DEPUTADO FEDERAL,PPL,INDÍGENA,0.0,0.0,
9320,RN,DEPUTADO FEDERAL,PODE,PARDA,0.0,0.0,
9321,RN,DEPUTADO FEDERAL,PODE,BRANCA,0.0,1.0,inf
9322,RN,DEPUTADO FEDERAL,PODE,PRETA,0.0,0.0,
9323,RN,DEPUTADO FEDERAL,PODE,AMARELA,0.0,0.0,
9324,RN,DEPUTADO FEDERAL,PODE,INDÍGENA,0.0,0.0,
9325,RN,DEPUTADO FEDERAL,AVANTE,PARDA,0.0,1.0,inf
9326,RN,DEPUTADO FEDERAL,AVANTE,BRANCA,0.0,0.0,
9327,RN,DEPUTADO FEDERAL,AVANTE,PRETA,0.0,0.0,
9328,RN,DEPUTADO FEDERAL,AVANTE,AMARELA,0.0,0.0,
9329,RN,DEPUTADO FEDERAL,AVANTE,INDÍGENA,0.0,0.0,
9330,RN,DEPUTADO FEDERAL,MDB,PARDA,0.0,0.25,inf
9331,RN,DEPUTADO FEDERAL,MDB,BRANCA,0.0,0.75,inf
9332,RN,DEPUTADO FEDERAL,MDB,PRETA,0.0,0.0,
9333,RN,DEPUTADO FEDERAL,MDB,AMARELA,0.0,0.0,
9334,RN,DEPUTADO FEDERAL,MDB,INDÍGENA,0.0,0.0,
9335,RN,DEPUTADO FEDERAL,PCO,PARDA,0.0,0.0,
9336,RN,DEPUTADO FEDERAL,PCO,BRANCA,0.0,1.0,inf
9337,RN,DEPUTADO FEDERAL,PCO,PRETA,0.0,0.0,
9338,RN,DEPUTADO FEDERAL,PCO,AMARELA,0.0,0.0,
9339,RN,DEPUTADO FEDERAL,PCO,INDÍGENA,0.0,0.0,
9340,RN,DEPUTADO FEDERAL,PMB,PARDA,0.0,0.5,inf
9341,RN,DEPUTADO FEDERAL,PMB,BRANCA,0.0,0.5,inf
9342,RN,DEPUTADO FEDERAL,PMB,PRETA,0.0,0.0,
9343,RN,DEPUTADO FEDERAL,PMB,AMARELA,0.0,0.0,
9344,RN,DEPUTADO FEDERAL,PMB,INDÍGENA,0.0,0.0,
9345,RN,DEPUTADO FEDERAL,DC,PARDA,0.0,0.0,
9346,RN,DEPUTADO FEDERAL,DC,BRANCA,0.0,1.0,inf
9347,RN,DEPUTADO FEDERAL,DC,PRETA,0.0,0.0,
9348,RN,DEPUTADO FEDERAL,DC,AMARELA,0.0,0.0,
9349,RN,DEPUTADO FEDERAL,DC,INDÍGENA,0.0,0.0,
9350,RN,SENADOR,PSOL,PARDA,0.0,0.5,inf
9351,RN,SENADOR,PSOL,BRANCA,1.0,0.0,-1.0
9352,RN,SENADOR,PSOL,PRETA,0.0,0.5,inf
9353,RN,SENADOR,PSOL,AMARELA,0.0,0.0,
9354,RN,SENADOR,PSOL,INDÍGENA,0.0,0.0,
9355,RN,SENADOR,PMDB,PARDA,0.0,0.0,
9356,RN,SENADOR,PMDB,BRANCA,0.0,0.0,
9357,RN,SENADOR,PMDB,PRETA,0.0,0.0,
9358,RN,SENADOR,PMDB,AMARELA,0.0,0.0,
9359,RN,SENADOR,PMDB,INDÍGENA,0.0,0.0,
9360,RN,SENADOR,PT,PARDA,1.0,0.0,-1.0
9361,RN,SENADOR,PT,BRANCA,0.0,1.0,inf
9362,RN,SENADOR,PT,PRETA,0.0,0.0,
9363,RN,SENADOR,PT,AMARELA,0.0,0.0,
9364,RN,SENADOR,PT,INDÍGENA,0.0,0.0,
9365,RN,SENADOR,PSDC,PARDA,0.0,0.0,
9366,RN,SENADOR,PSDC,BRANCA,0.0,0.0,
9367,RN,SENADOR,PSDC,PRETA,0.0,0.0,
9368,RN,SENADOR,PSDC,AMARELA,0.0,0.0,
9369,RN,SENADOR,PSDC,INDÍGENA,0.0,0.0,
9370,RN,SENADOR,DEM,PARDA,0.0,0.0,
9371,RN,SENADOR,DEM,BRANCA,0.0,0.0,
9372,RN,SENADOR,DEM,PRETA,0.0,0.0,
9373,RN,SENADOR,DEM,AMARELA,0.0,0.0,
9374,RN,SENADOR,DEM,INDÍGENA,0.0,0.0,
9375,RN,SENADOR,PC do B,PARDA,0.0,0.0,
9376,RN,SENADOR,PC do B,BRANCA,0.0,0.0,
9377,RN,SENADOR,PC do B,PRETA,0.0,0.0,
9378,RN,SENADOR,PC do B,AMARELA,0.0,0.0,
9379,RN,SENADOR,PC do B,INDÍGENA,0.0,0.0,
9380,RN,SENADOR,PSB,PARDA,0.0,0.0,
9381,RN,SENADOR,PSB,BRANCA,1.0,0.0,-1.0
9382,RN,SENADOR,PSB,PRETA,0.0,0.0,
9383,RN,SENADOR,PSB,AMARELA,0.0,0.0,
9384,RN,SENADOR,PSB,INDÍGENA,0.0,0.0,
9385,RN,SENADOR,PSL,PARDA,0.0,0.0,
9386,RN,SENADOR,PSL,BRANCA,1.0,0.0,-1.0
9387,RN,SENADOR,PSL,PRETA,0.0,0.0,
9388,RN,SENADOR,PSL,AMARELA,0.0,0.0,
9389,RN,SENADOR,PSL,INDÍGENA,0.0,0.0,
9390,RN,SENADOR,PSTU,PARDA,0.0,0.0,
9391,RN,SENADOR,PSTU,BRANCA,0.0,0.0,
9392,RN,SENADOR,PSTU,PRETA,1.0,1.0,0.0
9393,RN,SENADOR,PSTU,AMARELA,0.0,0.0,
9394,RN,SENADOR,PSTU,INDÍGENA,0.0,0.0,
9395,RN,SENADOR,PRTB,PARDA,0.0,0.0,
9396,RN,SENADOR,PRTB,BRANCA,0.0,1.0,inf
9397,RN,SENADOR,PRTB,PRETA,0.0,0.0,
9398,RN,SENADOR,PRTB,AMARELA,0.0,0.0,
9399,RN,SENADOR,PRTB,INDÍGENA,0.0,0.0,
9400,RN,SENADOR,REDE,PARDA,0.0,0.5,inf
9401,RN,SENADOR,REDE,BRANCA,0.0,0.5,inf
9402,RN,SENADOR,REDE,PRETA,0.0,0.0,
9403,RN,SENADOR,REDE,AMARELA,0.0,0.0,
9404,RN,SENADOR,REDE,INDÍGENA,0.0,0.0,
9405,RN,SENADOR,PSDB,PARDA,0.0,0.0,
9406,RN,SENADOR,PSDB,BRANCA,0.0,1.0,inf
9407,RN,SENADOR,PSDB,PRETA,0.0,0.0,
9408,RN,SENADOR,PSDB,AMARELA,0.0,0.0,
9409,RN,SENADOR,PSDB,INDÍGENA,0.0,0.0,
9410,RN,SENADOR,MDB,PARDA,0.0,0.0,
9411,RN,SENADOR,MDB,BRANCA,0.0,1.0,inf
9412,RN,SENADOR,MDB,PRETA,0.0,0.0,
9413,RN,SENADOR,MDB,AMARELA,0.0,0.0,
9414,RN,SENADOR,MDB,INDÍGENA,0.0,0.0,
9415,RN,SENADOR,SOLIDARIEDADE,PARDA,0.0,0.0,
9416,RN,SENADOR,SOLIDARIEDADE,BRANCA,0.0,1.0,inf
9417,RN,SENADOR,SOLIDARIEDADE,PRETA,0.0,0.0,
9418,RN,SENADOR,SOLIDARIEDADE,AMARELA,0.0,0.0,
9419,RN,SENADOR,SOLIDARIEDADE,INDÍGENA,0.0,0.0,
9420,RN,SENADOR,DC,PARDA,0.0,0.0,
9421,RN,SENADOR,DC,BRANCA,0.0,1.0,inf
9422,RN,SENADOR,DC,PRETA,0.0,0.0,
9423,RN,SENADOR,DC,AMARELA,0.0,0.0,
9424,RN,SENADOR,DC,INDÍGENA,0.0,0.0,
9425,RN,SENADOR,PODE,PARDA,0.0,0.0,
9426,RN,SENADOR,PODE,BRANCA,0.0,1.0,inf
9427,RN,SENADOR,PODE,PRETA,0.0,0.0,
9428,RN,SENADOR,PODE,AMARELA,0.0,0.0,
9429,RN,SENADOR,PODE,INDÍGENA,0.0,0.0,
9430,RN,SENADOR,PHS,PARDA,0.0,0.0,
9431,RN,SENADOR,PHS,BRANCA,0.0,1.0,inf
9432,RN,SENADOR,PHS,PRETA,0.0,0.0,
9433,RN,SENADOR,PHS,AMARELA,0.0,0.0,
9434,RN,SENADOR,PHS,INDÍGENA,0.0,0.0,
9435,RS,DEPUTADO ESTADUAL,PSDB,PARDA,0.0,0.0,
9436,RS,DEPUTADO ESTADUAL,PSDB,BRANCA,0.8333333333333334,0.9393939393939394,0.1272727272727273
9437,RS,DEPUTADO ESTADUAL,PSDB,PRETA,0.16666666666666666,0.06060606060606061,-0.6363636363636364
9438,RS,DEPUTADO ESTADUAL,PSDB,AMARELA,0.0,0.0,
9439,RS,DEPUTADO ESTADUAL,PSDB,INDÍGENA,0.0,0.0,
9440,RS,DEPUTADO ESTADUAL,DEM,PARDA,0.0,0.0,
9441,RS,DEPUTADO ESTADUAL,DEM,BRANCA,0.9333333333333333,0.8260869565217391,-0.11490683229813665
9442,RS,DEPUTADO ESTADUAL,DEM,PRETA,0.06666666666666667,0.17391304347826086,1.608695652173913
9443,RS,DEPUTADO ESTADUAL,DEM,AMARELA,0.0,0.0,
9444,RS,DEPUTADO ESTADUAL,DEM,INDÍGENA,0.0,0.0,
9445,RS,DEPUTADO ESTADUAL,PSB,PARDA,0.0,0.13513513513513514,inf
9446,RS,DEPUTADO ESTADUAL,PSB,BRANCA,0.9180327868852459,0.7297297297297297,-0.20511583011583015
9447,RS,DEPUTADO ESTADUAL,PSB,PRETA,0.08196721311475409,0.10810810810810811,0.3189189189189191
9448,RS,DEPUTADO ESTADUAL,PSB,AMARELA,0.0,0.0,
9449,RS,DEPUTADO ESTADUAL,PSB,INDÍGENA,0.0,0.02702702702702703,inf
9450,RS,DEPUTADO ESTADUAL,PTC,PARDA,0.1111111111111111,0.0,-1.0
9451,RS,DEPUTADO ESTADUAL,PTC,BRANCA,0.7777777777777778,0.9,0.15714285714285714
9452,RS,DEPUTADO ESTADUAL,PTC,PRETA,0.1111111111111111,0.1,-0.0999999999999999
9453,RS,DEPUTADO ESTADUAL,PTC,AMARELA,0.0,0.0,
9454,RS,DEPUTADO ESTADUAL,PTC,INDÍGENA,0.0,0.0,
9455,RS,DEPUTADO ESTADUAL,PP,PARDA,0.017241379310344827,0.0,-1.0
9456,RS,DEPUTADO ESTADUAL,PP,BRANCA,0.9655172413793104,0.9361702127659575,-0.030395136778115523
9457,RS,DEPUTADO ESTADUAL,PP,PRETA,0.017241379310344827,0.06382978723404255,2.702127659574468
9458,RS,DEPUTADO ESTADUAL,PP,AMARELA,0.0,0.0,
9459,RS,DEPUTADO ESTADUAL,PP,INDÍGENA,0.0,0.0,
9460,RS,DEPUTADO ESTADUAL,PHS,PARDA,0.0,0.0,
9461,RS,DEPUTADO ESTADUAL,PHS,BRANCA,1.0,1.0,0.0
9462,RS,DEPUTADO ESTADUAL,PHS,PRETA,0.0,0.0,
9463,RS,DEPUTADO ESTADUAL,PHS,AMARELA,0.0,0.0,
9464,RS,DEPUTADO ESTADUAL,PHS,INDÍGENA,0.0,0.0,
9465,RS,DEPUTADO ESTADUAL,PMN,PARDA,0.0,0.0625,inf
9466,RS,DEPUTADO ESTADUAL,PMN,BRANCA,1.0,0.8958333333333334,-0.10416666666666663
9467,RS,DEPUTADO ESTADUAL,PMN,PRETA,0.0,0.041666666666666664,inf
9468,RS,DEPUTADO ESTADUAL,PMN,AMARELA,0.0,0.0,
9469,RS,DEPUTADO ESTADUAL,PMN,INDÍGENA,0.0,0.0,
9470,RS,DEPUTADO ESTADUAL,PTB,PARDA,0.09803921568627451,0.024390243902439025,-0.7512195121951218
9471,RS,DEPUTADO ESTADUAL,PTB,BRANCA,0.8823529411764706,0.9512195121951219,0.07804878048780486
9472,RS,DEPUTADO ESTADUAL,PTB,PRETA,0.0196078431372549,0.024390243902439025,0.2439024390243903
9473,RS,DEPUTADO ESTADUAL,PTB,AMARELA,0.0,0.0,
9474,RS,DEPUTADO ESTADUAL,PTB,INDÍGENA,0.0,0.0,
9475,RS,DEPUTADO ESTADUAL,PDT,PARDA,0.0,0.0196078431372549,inf
9476,RS,DEPUTADO ESTADUAL,PDT,BRANCA,0.975609756097561,0.9215686274509803,-0.05539215686274513
9477,RS,DEPUTADO ESTADUAL,PDT,PRETA,0.024390243902439025,0.058823529411764705,1.4117647058823528
9478,RS,DEPUTADO ESTADUAL,PDT,AMARELA,0.0,0.0,
9479,RS,DEPUTADO ESTADUAL,PDT,INDÍGENA,0.0,0.0,
9480,RS,DEPUTADO ESTADUAL,PT,PARDA,0.0,0.023255813953488372,inf
9481,RS,DEPUTADO ESTADUAL,PT,BRANCA,0.9230769230769231,0.8604651162790697,-0.06782945736434116
9482,RS,DEPUTADO ESTADUAL,PT,PRETA,0.07692307692307693,0.11627906976744186,0.5116279069767441
9483,RS,DEPUTADO ESTADUAL,PT,AMARELA,0.0,0.0,
9484,RS,DEPUTADO ESTADUAL,PT,INDÍGENA,0.0,0.0,
9485,RS,DEPUTADO ESTADUAL,PSOL,PARDA,0.034482758620689655,0.07692307692307693,1.2307692307692308
9486,RS,DEPUTADO ESTADUAL,PSOL,BRANCA,0.896551724137931,0.6538461538461539,-0.27071005917159763
9487,RS,DEPUTADO ESTADUAL,PSOL,PRETA,0.06896551724137931,0.23076923076923078,2.3461538461538463
9488,RS,DEPUTADO ESTADUAL,PSOL,AMARELA,0.0,0.0,
9489,RS,DEPUTADO ESTADUAL,PSOL,INDÍGENA,0.0,0.038461538461538464,inf
9490,RS,DEPUTADO ESTADUAL,PMDB,PARDA,0.04918032786885246,0.0,-1.0
9491,RS,DEPUTADO ESTADUAL,PMDB,BRANCA,0.9016393442622951,0.0,-1.0
9492,RS,DEPUTADO ESTADUAL,PMDB,PRETA,0.04918032786885246,0.0,-1.0
9493,RS,DEPUTADO ESTADUAL,PMDB,AMARELA,0.0,0.0,
9494,RS,DEPUTADO ESTADUAL,PMDB,INDÍGENA,0.0,0.0,
9495,RS,DEPUTADO ESTADUAL,PT do B,PARDA,0.0,0.0,
9496,RS,DEPUTADO ESTADUAL,PT do B,BRANCA,0.9130434782608695,0.0,-1.0
9497,RS,DEPUTADO ESTADUAL,PT do B,PRETA,0.08695652173913043,0.0,-1.0
9498,RS,DEPUTADO ESTADUAL,PT do B,AMARELA,0.0,0.0,
9499,RS,DEPUTADO ESTADUAL,PT do B,INDÍGENA,0.0,0.0,
9500,RS,DEPUTADO ESTADUAL,PPS,PARDA,0.2,0.0,-1.0
9501,RS,DEPUTADO ESTADUAL,PPS,BRANCA,0.8,1.0,0.24999999999999994
9502,RS,DEPUTADO ESTADUAL,PPS,PRETA,0.0,0.0,
9503,RS,DEPUTADO ESTADUAL,PPS,AMARELA,0.0,0.0,
9504,RS,DEPUTADO ESTADUAL,PPS,INDÍGENA,0.0,0.0,
9505,RS,DEPUTADO ESTADUAL,PV,PARDA,0.02127659574468085,0.03225806451612903,0.5161290322580645
9506,RS,DEPUTADO ESTADUAL,PV,BRANCA,0.9574468085106383,0.9193548387096774,-0.03978494623655923
9507,RS,DEPUTADO ESTADUAL,PV,PRETA,0.02127659574468085,0.04838709677419355,1.2741935483870968
9508,RS,DEPUTADO ESTADUAL,PV,AMARELA,0.0,0.0,
9509,RS,DEPUTADO ESTADUAL,PV,INDÍGENA,0.0,0.0,
9510,RS,DEPUTADO ESTADUAL,PC do B,PARDA,0.07407407407407407,0.0,-1.0
9511,RS,DEPUTADO ESTADUAL,PC do B,BRANCA,0.8518518518518519,0.7391304347826086,-0.1323251417769377
9512,RS,DEPUTADO ESTADUAL,PC do B,PRETA,0.037037037037037035,0.2608695652173913,6.043478260869565
9513,RS,DEPUTADO ESTADUAL,PC do B,AMARELA,0.0,0.0,
9514,RS,DEPUTADO ESTADUAL,PC do B,INDÍGENA,0.037037037037037035,0.0,-1.0
9515,RS,DEPUTADO ESTADUAL,PSTU,PARDA,0.0,0.0,
9516,RS,DEPUTADO ESTADUAL,PSTU,BRANCA,1.0,0.6666666666666666,-0.33333333333333337
9517,RS,DEPUTADO ESTADUAL,PSTU,PRETA,0.0,0.3333333333333333,inf
9518,RS,DEPUTADO ESTADUAL,PSTU,AMARELA,0.0,0.0,
9519,RS,DEPUTADO ESTADUAL,PSTU,INDÍGENA,0.0,0.0,
9520,RS,DEPUTADO ESTADUAL,PRP,PARDA,0.0,0.0,
9521,RS,DEPUTADO ESTADUAL,PRP,BRANCA,1.0,1.0,0.0
9522,RS,DEPUTADO ESTADUAL,PRP,PRETA,0.0,0.0,
9523,RS,DEPUTADO ESTADUAL,PRP,AMARELA,0.0,0.0,
9524,RS,DEPUTADO ESTADUAL,PRP,INDÍGENA,0.0,0.0,
9525,RS,DEPUTADO ESTADUAL,PSC,PARDA,0.058823529411764705,0.0,-1.0
9526,RS,DEPUTADO ESTADUAL,PSC,BRANCA,0.9411764705882353,0.9130434782608695,-0.02989130434782613
9527,RS,DEPUTADO ESTADUAL,PSC,PRETA,0.0,0.08695652173913043,inf
9528,RS,DEPUTADO ESTADUAL,PSC,AMARELA,0.0,0.0,
9529,RS,DEPUTADO ESTADUAL,PSC,INDÍGENA,0.0,0.0,
9530,RS,DEPUTADO ESTADUAL,PRB,PARDA,0.0,0.1,inf
9531,RS,DEPUTADO ESTADUAL,PRB,BRANCA,0.9444444444444444,0.85,-0.1
9532,RS,DEPUTADO ESTADUAL,PRB,PRETA,0.05555555555555555,0.05,-0.0999999999999999
9533,RS,DEPUTADO ESTADUAL,PRB,AMARELA,0.0,0.0,
9534,RS,DEPUTADO ESTADUAL,PRB,INDÍGENA,0.0,0.0,
9535,RS,DEPUTADO ESTADUAL,PSDC,PARDA,0.1111111111111111,0.0,-1.0
9536,RS,DEPUTADO ESTADUAL,PSDC,BRANCA,0.8888888888888888,0.0,-1.0
9537,RS,DEPUTADO ESTADUAL,PSDC,PRETA,0.0,0.0,
9538,RS,DEPUTADO ESTADUAL,PSDC,AMARELA,0.0,0.0,
9539,RS,DEPUTADO ESTADUAL,PSDC,INDÍGENA,0.0,0.0,
9540,RS,DEPUTADO ESTADUAL,PTN,PARDA,0.0,0.0,
9541,RS,DEPUTADO ESTADUAL,PTN,BRANCA,0.0,0.0,
9542,RS,DEPUTADO ESTADUAL,PTN,PRETA,0.0,0.0,
9543,RS,DEPUTADO ESTADUAL,PTN,AMARELA,0.0,0.0,
9544,RS,DEPUTADO ESTADUAL,PTN,INDÍGENA,0.0,0.0,
9545,RS,DEPUTADO ESTADUAL,PR,PARDA,0.0,0.04,inf
9546,RS,DEPUTADO ESTADUAL,PR,BRANCA,1.0,0.88,-0.12
9547,RS,DEPUTADO ESTADUAL,PR,PRETA,0.0,0.08,inf
9548,RS,DEPUTADO ESTADUAL,PR,AMARELA,0.0,0.0,
9549,RS,DEPUTADO ESTADUAL,PR,INDÍGENA,0.0,0.0,
9550,RS,DEPUTADO ESTADUAL,PRTB,PARDA,0.0,0.0,
9551,RS,DEPUTADO ESTADUAL,PRTB,BRANCA,0.9,0.0,-1.0
9552,RS,DEPUTADO ESTADUAL,PRTB,PRETA,0.1,0.0,-1.0
9553,RS,DEPUTADO ESTADUAL,PRTB,AMARELA,0.0,0.0,
9554,RS,DEPUTADO ESTADUAL,PRTB,INDÍGENA,0.0,0.0,
9555,RS,DEPUTADO ESTADUAL,PCB,PARDA,0.0,1.0,inf
9556,RS,DEPUTADO ESTADUAL,PCB,BRANCA,1.0,0.0,-1.0
9557,RS,DEPUTADO ESTADUAL,PCB,PRETA,0.0,0.0,
