,UF,ANO,CARGO,DS,COR,CANDIDATOS_COR,TOTAL,% do Total
1653,CE,2018,DEPUTADO FEDERAL,PHS,BRANCA,2,5,0.4
1654,CE,2018,DEPUTADO FEDERAL,PHS,PARDA,3,5,0.6
1655,CE,2018,DEPUTADO FEDERAL,REDE,BRANCA,4,16,0.25
1656,CE,2018,DEPUTADO FEDERAL,REDE,PRETA,1,16,0.0625
1657,CE,2018,DEPUTADO FEDERAL,REDE,PARDA,11,16,0.6875
1658,CE,2018,DEPUTADO FEDERAL,PSDB,BRANCA,6,13,0.46153846153846156
1659,CE,2018,DEPUTADO FEDERAL,PSDB,PARDA,7,13,0.5384615384615384
1660,CE,2018,DEPUTADO FEDERAL,MDB,BRANCA,3,9,0.3333333333333333
1661,CE,2018,DEPUTADO FEDERAL,MDB,PARDA,6,9,0.6666666666666666
1662,CE,2018,DEPUTADO FEDERAL,PPS,BRANCA,1,6,0.16666666666666666
1663,CE,2018,DEPUTADO FEDERAL,PPS,PRETA,2,6,0.3333333333333333
1664,CE,2018,DEPUTADO FEDERAL,PPS,PARDA,3,6,0.5
1665,CE,2018,DEPUTADO FEDERAL,PATRI,BRANCA,11,21,0.5238095238095238
1666,CE,2018,DEPUTADO FEDERAL,PATRI,PARDA,10,21,0.47619047619047616
1667,CE,2018,DEPUTADO FEDERAL,PTC,BRANCA,2,10,0.2
1668,CE,2018,DEPUTADO FEDERAL,PTC,PARDA,8,10,0.8
1669,CE,2018,DEPUTADO FEDERAL,PC do B,BRANCA,1,3,0.3333333333333333
1670,CE,2018,DEPUTADO FEDERAL,PC do B,PRETA,1,3,0.3333333333333333
1671,CE,2018,DEPUTADO FEDERAL,PC do B,PARDA,1,3,0.3333333333333333
1672,CE,2018,DEPUTADO FEDERAL,PDT,BRANCA,9,14,0.6428571428571429
1673,CE,2018,DEPUTADO FEDERAL,PDT,PARDA,5,14,0.35714285714285715
1674,CE,2018,DEPUTADO FEDERAL,DC,BRANCA,3,7,0.42857142857142855
1675,CE,2018,DEPUTADO FEDERAL,DC,PARDA,4,7,0.5714285714285714
1676,CE,2018,DEPUTADO FEDERAL,PRP,PRETA,1,4,0.25
1677,CE,2018,DEPUTADO FEDERAL,PRP,PARDA,2,4,0.5
1678,CE,2018,DEPUTADO FEDERAL,PRP,AMARELA,1,4,0.25
1679,CE,2018,DEPUTADO FEDERAL,PMN,PARDA,4,4,1.0
1680,CE,2018,DEPUTADO FEDERAL,DEM,BRANCA,3,6,0.5
1681,CE,2018,DEPUTADO FEDERAL,DEM,PRETA,1,6,0.16666666666666666
1682,CE,2018,DEPUTADO FEDERAL,DEM,PARDA,2,6,0.3333333333333333
1683,CE,2018,DEPUTADO FEDERAL,PP,PARDA,4,4,1.0
1684,CE,2018,DEPUTADO FEDERAL,PV,PARDA,2,2,1.0
1685,CE,2018,DEPUTADO FEDERAL,PRB,BRANCA,1,1,1.0
1686,CE,2018,DEPUTADO FEDERAL,PSB,BRANCA,2,3,0.6666666666666666
1687,CE,2018,DEPUTADO FEDERAL,PSB,PARDA,1,3,0.3333333333333333
1688,CE,2018,DEPUTADO FEDERAL,PR,BRANCA,3,5,0.6
1689,CE,2018,DEPUTADO FEDERAL,PR,PRETA,1,5,0.2
1690,CE,2018,DEPUTADO FEDERAL,PR,PARDA,1,5,0.2
1691,CE,2018,DEPUTADO FEDERAL,PTB,BRANCA,1,2,0.5
1692,CE,2018,DEPUTADO FEDERAL,PTB,PRETA,1,2,0.5
1693,CE,2018,DEPUTADO FEDERAL,PODE,BRANCA,3,3,1.0
1694,CE,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,1,2,0.5
1695,CE,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,PARDA,1,2,0.5
1696,CE,2018,DEPUTADO FEDERAL,PSC,BRANCA,1,1,1.0
1697,CE,2018,DEPUTADO FEDERAL,PPL,PARDA,3,3,1.0
1698,CE,2018,DEPUTADO FEDERAL,PSTU,BRANCA,1,1,1.0
1699,CE,2018,DEPUTADO FEDERAL,PCO,BRANCA,1,1,1.0
1700,CE,2018,DEPUTADO FEDERAL,PCB,PRETA,1,1,1.0
1701,CE,2018,SENADOR,PTC,PARDA,1,1,1.0
1702,CE,2018,SENADOR,PSOL,BRANCA,1,2,0.5
1703,CE,2018,SENADOR,PSOL,PRETA,1,2,0.5
1704,CE,2018,SENADOR,PSL,BRANCA,2,2,1.0
1705,CE,2018,SENADOR,PSDB,BRANCA,1,1,1.0
1706,CE,2018,SENADOR,PROS,PARDA,1,1,1.0
1707,CE,2018,SENADOR,PCO,BRANCA,1,1,1.0
1708,CE,2018,SENADOR,REDE,BRANCA,1,1,1.0
1709,CE,2018,SENADOR,PDT,BRANCA,1,1,1.0
1710,CE,2018,SENADOR,MDB,PARDA,1,1,1.0
1711,CE,2018,SENADOR,PODE,BRANCA,1,1,1.0
1712,CE,2018,SENADOR,PSTU,BRANCA,1,1,1.0
1713,DF,2014,DEPUTADO DISTRITAL,PHS,BRANCA,24,51,0.47058823529411764
1714,DF,2014,DEPUTADO DISTRITAL,PHS,PRETA,4,51,0.0784313725490196
1715,DF,2014,DEPUTADO DISTRITAL,PHS,PARDA,23,51,0.45098039215686275
1716,DF,2014,DEPUTADO DISTRITAL,PMDB,BRANCA,25,48,0.5208333333333334
1717,DF,2014,DEPUTADO DISTRITAL,PMDB,PRETA,7,48,0.14583333333333334
1718,DF,2014,DEPUTADO DISTRITAL,PMDB,PARDA,16,48,0.3333333333333333
1719,DF,2014,DEPUTADO DISTRITAL,PCB,PRETA,1,1,1.0
1720,DF,2014,DEPUTADO DISTRITAL,PRTB,BRANCA,32,55,0.5818181818181818
1721,DF,2014,DEPUTADO DISTRITAL,PRTB,PRETA,2,55,0.03636363636363636
1722,DF,2014,DEPUTADO DISTRITAL,PRTB,PARDA,21,55,0.38181818181818183
1723,DF,2014,DEPUTADO DISTRITAL,PTN,BRANCA,2,8,0.25
1724,DF,2014,DEPUTADO DISTRITAL,PTN,PRETA,1,8,0.125
1725,DF,2014,DEPUTADO DISTRITAL,PTN,PARDA,5,8,0.625
1726,DF,2014,DEPUTADO DISTRITAL,PTB,BRANCA,12,26,0.46153846153846156
1727,DF,2014,DEPUTADO DISTRITAL,PTB,PRETA,4,26,0.15384615384615385
1728,DF,2014,DEPUTADO DISTRITAL,PTB,PARDA,10,26,0.38461538461538464
1729,DF,2014,DEPUTADO DISTRITAL,PPL,BRANCA,18,44,0.4090909090909091
1730,DF,2014,DEPUTADO DISTRITAL,PPL,PRETA,2,44,0.045454545454545456
1731,DF,2014,DEPUTADO DISTRITAL,PPL,PARDA,24,44,0.5454545454545454
1732,DF,2014,DEPUTADO DISTRITAL,PV,BRANCA,17,37,0.4594594594594595
1733,DF,2014,DEPUTADO DISTRITAL,PV,PRETA,2,37,0.05405405405405406
1734,DF,2014,DEPUTADO DISTRITAL,PV,PARDA,18,37,0.4864864864864865
1735,DF,2014,DEPUTADO DISTRITAL,PEN,BRANCA,24,47,0.5106382978723404
1736,DF,2014,DEPUTADO DISTRITAL,PEN,PRETA,8,47,0.1702127659574468
1737,DF,2014,DEPUTADO DISTRITAL,PEN,PARDA,15,47,0.3191489361702128
1738,DF,2014,DEPUTADO DISTRITAL,PSB,BRANCA,21,35,0.6
1739,DF,2014,DEPUTADO DISTRITAL,PSB,PRETA,4,35,0.11428571428571428
1740,DF,2014,DEPUTADO DISTRITAL,PSB,PARDA,10,35,0.2857142857142857
1741,DF,2014,DEPUTADO DISTRITAL,PMN,BRANCA,6,19,0.3157894736842105
1742,DF,2014,DEPUTADO DISTRITAL,PMN,PRETA,2,19,0.10526315789473684
1743,DF,2014,DEPUTADO DISTRITAL,PMN,PARDA,11,19,0.5789473684210527
1744,DF,2014,DEPUTADO DISTRITAL,PSD,BRANCA,24,49,0.4897959183673469
1745,DF,2014,DEPUTADO DISTRITAL,PSD,PRETA,4,49,0.08163265306122448
1746,DF,2014,DEPUTADO DISTRITAL,PSD,PARDA,21,49,0.42857142857142855
1747,DF,2014,DEPUTADO DISTRITAL,PSOL,BRANCA,22,38,0.5789473684210527
1748,DF,2014,DEPUTADO DISTRITAL,PSOL,PRETA,8,38,0.21052631578947367
1749,DF,2014,DEPUTADO DISTRITAL,PSOL,PARDA,8,38,0.21052631578947367
1750,DF,2014,DEPUTADO DISTRITAL,PRP,BRANCA,20,29,0.6896551724137931
1751,DF,2014,DEPUTADO DISTRITAL,PRP,PRETA,1,29,0.034482758620689655
1752,DF,2014,DEPUTADO DISTRITAL,PRP,PARDA,8,29,0.27586206896551724
1753,DF,2014,DEPUTADO DISTRITAL,PC do B,BRANCA,8,22,0.36363636363636365
1754,DF,2014,DEPUTADO DISTRITAL,PC do B,PRETA,1,22,0.045454545454545456
1755,DF,2014,DEPUTADO DISTRITAL,PC do B,PARDA,12,22,0.5454545454545454
1756,DF,2014,DEPUTADO DISTRITAL,PC do B,INDÍGENA,1,22,0.045454545454545456
1757,DF,2014,DEPUTADO DISTRITAL,PDT,BRANCA,21,37,0.5675675675675675
1758,DF,2014,DEPUTADO DISTRITAL,PDT,PRETA,5,37,0.13513513513513514
1759,DF,2014,DEPUTADO DISTRITAL,PDT,PARDA,11,37,0.2972972972972973
1760,DF,2014,DEPUTADO DISTRITAL,PT do B,BRANCA,13,25,0.52
1761,DF,2014,DEPUTADO DISTRITAL,PT do B,PRETA,3,25,0.12
1762,DF,2014,DEPUTADO DISTRITAL,PT do B,PARDA,9,25,0.36
1763,DF,2014,DEPUTADO DISTRITAL,PRB,BRANCA,27,37,0.7297297297297297
1764,DF,2014,DEPUTADO DISTRITAL,PRB,PRETA,5,37,0.13513513513513514
1765,DF,2014,DEPUTADO DISTRITAL,PRB,PARDA,5,37,0.13513513513513514
1766,DF,2014,DEPUTADO DISTRITAL,PTC,BRANCA,13,37,0.35135135135135137
1767,DF,2014,DEPUTADO DISTRITAL,PTC,PRETA,3,37,0.08108108108108109
1768,DF,2014,DEPUTADO DISTRITAL,PTC,PARDA,21,37,0.5675675675675675
1769,DF,2014,DEPUTADO DISTRITAL,PROS,BRANCA,13,31,0.41935483870967744
1770,DF,2014,DEPUTADO DISTRITAL,PROS,PRETA,7,31,0.22580645161290322
1771,DF,2014,DEPUTADO DISTRITAL,PROS,PARDA,11,31,0.3548387096774194
1772,DF,2014,DEPUTADO DISTRITAL,PT,BRANCA,15,40,0.375
1773,DF,2014,DEPUTADO DISTRITAL,PT,PRETA,11,40,0.275
1774,DF,2014,DEPUTADO DISTRITAL,PT,PARDA,14,40,0.35
1775,DF,2014,DEPUTADO DISTRITAL,PSL,BRANCA,14,26,0.5384615384615384
1776,DF,2014,DEPUTADO DISTRITAL,PSL,PRETA,1,26,0.038461538461538464
1777,DF,2014,DEPUTADO DISTRITAL,PSL,PARDA,11,26,0.4230769230769231
1778,DF,2014,DEPUTADO DISTRITAL,PR,BRANCA,14,46,0.30434782608695654
1779,DF,2014,DEPUTADO DISTRITAL,PR,PRETA,5,46,0.10869565217391304
1780,DF,2014,DEPUTADO DISTRITAL,PR,PARDA,27,46,0.5869565217391305
1781,DF,2014,DEPUTADO DISTRITAL,PPS,BRANCA,26,48,0.5416666666666666
1782,DF,2014,DEPUTADO DISTRITAL,PPS,PRETA,3,48,0.0625
1783,DF,2014,DEPUTADO DISTRITAL,PPS,PARDA,18,48,0.375
1784,DF,2014,DEPUTADO DISTRITAL,PPS,INDÍGENA,1,48,0.020833333333333332
1785,DF,2014,DEPUTADO DISTRITAL,DEM,BRANCA,24,50,0.48
1786,DF,2014,DEPUTADO DISTRITAL,DEM,PRETA,5,50,0.1
1787,DF,2014,DEPUTADO DISTRITAL,DEM,PARDA,21,50,0.42
1788,DF,2014,DEPUTADO DISTRITAL,PSDC,BRANCA,11,24,0.4583333333333333
1789,DF,2014,DEPUTADO DISTRITAL,PSDC,PARDA,13,24,0.5416666666666666
1790,DF,2014,DEPUTADO DISTRITAL,PSDB,BRANCA,36,48,0.75
1791,DF,2014,DEPUTADO DISTRITAL,PSDB,PRETA,1,48,0.020833333333333332
1792,DF,2014,DEPUTADO DISTRITAL,PSDB,PARDA,11,48,0.22916666666666666
1793,DF,2014,DEPUTADO DISTRITAL,PSC,BRANCA,22,40,0.55
1794,DF,2014,DEPUTADO DISTRITAL,PSC,PRETA,3,40,0.075
1795,DF,2014,DEPUTADO DISTRITAL,PSC,PARDA,15,40,0.375
1796,DF,2014,DEPUTADO DISTRITAL,PP,BRANCA,8,24,0.3333333333333333
1797,DF,2014,DEPUTADO DISTRITAL,PP,PARDA,16,24,0.6666666666666666
1798,DF,2014,DEPUTADO DISTRITAL,SD,BRANCA,2,2,1.0
1799,DF,2014,DEPUTADO DISTRITAL,PSTU,PRETA,1,1,1.0
1800,DF,2014,DEPUTADO DISTRITAL,PCO,PARDA,1,1,1.0
1801,DF,2014,DEPUTADO FEDERAL,PSOL,BRANCA,10,13,0.7692307692307693
1802,DF,2014,DEPUTADO FEDERAL,PSOL,PRETA,1,13,0.07692307692307693
1803,DF,2014,DEPUTADO FEDERAL,PSOL,PARDA,2,13,0.15384615384615385
1804,DF,2014,DEPUTADO FEDERAL,PT,BRANCA,7,11,0.6363636363636364
1805,DF,2014,DEPUTADO FEDERAL,PT,PRETA,1,11,0.09090909090909091
1806,DF,2014,DEPUTADO FEDERAL,PT,PARDA,3,11,0.2727272727272727
1807,DF,2014,DEPUTADO FEDERAL,PP,BRANCA,1,3,0.3333333333333333
1808,DF,2014,DEPUTADO FEDERAL,PP,PRETA,1,3,0.3333333333333333
1809,DF,2014,DEPUTADO FEDERAL,PP,PARDA,1,3,0.3333333333333333
1810,DF,2014,DEPUTADO FEDERAL,PSB,BRANCA,6,10,0.6
1811,DF,2014,DEPUTADO FEDERAL,PSB,PARDA,4,10,0.4
1812,DF,2014,DEPUTADO FEDERAL,PPS,BRANCA,4,4,1.0
1813,DF,2014,DEPUTADO FEDERAL,PMDB,BRANCA,4,6,0.6666666666666666
1814,DF,2014,DEPUTADO FEDERAL,PMDB,PARDA,2,6,0.3333333333333333
1815,DF,2014,DEPUTADO FEDERAL,PSC,BRANCA,3,3,1.0
1816,DF,2014,DEPUTADO FEDERAL,PDT,BRANCA,7,11,0.6363636363636364
1817,DF,2014,DEPUTADO FEDERAL,PDT,PRETA,1,11,0.09090909090909091
1818,DF,2014,DEPUTADO FEDERAL,PDT,PARDA,2,11,0.18181818181818182
1819,DF,2014,DEPUTADO FEDERAL,PDT,AMARELA,1,11,0.09090909090909091
1820,DF,2014,DEPUTADO FEDERAL,PMN,BRANCA,3,3,1.0
1821,DF,2014,DEPUTADO FEDERAL,PTB,BRANCA,1,5,0.2
1822,DF,2014,DEPUTADO FEDERAL,PTB,PRETA,1,5,0.2
1823,DF,2014,DEPUTADO FEDERAL,PTB,PARDA,3,5,0.6
1824,DF,2014,DEPUTADO FEDERAL,PRTB,BRANCA,4,7,0.5714285714285714
1825,DF,2014,DEPUTADO FEDERAL,PRTB,PRETA,1,7,0.14285714285714285
1826,DF,2014,DEPUTADO FEDERAL,PRTB,PARDA,2,7,0.2857142857142857
1827,DF,2014,DEPUTADO FEDERAL,PPL,BRANCA,1,2,0.5
1828,DF,2014,DEPUTADO FEDERAL,PPL,PARDA,1,2,0.5
1829,DF,2014,DEPUTADO FEDERAL,PTC,BRANCA,2,4,0.5
1830,DF,2014,DEPUTADO FEDERAL,PTC,PARDA,2,4,0.5
1831,DF,2014,DEPUTADO FEDERAL,PSDB,BRANCA,12,15,0.8
1832,DF,2014,DEPUTADO FEDERAL,PSDB,PARDA,3,15,0.2
1833,DF,2014,DEPUTADO FEDERAL,PSDC,BRANCA,1,6,0.16666666666666666
1834,DF,2014,DEPUTADO FEDERAL,PSDC,PRETA,1,6,0.16666666666666666
1835,DF,2014,DEPUTADO FEDERAL,PSDC,PARDA,4,6,0.6666666666666666
1836,DF,2014,DEPUTADO FEDERAL,PHS,PARDA,5,5,1.0
1837,DF,2014,DEPUTADO FEDERAL,PCB,BRANCA,1,1,1.0
1838,DF,2014,DEPUTADO FEDERAL,PR,BRANCA,4,6,0.6666666666666666
1839,DF,2014,DEPUTADO FEDERAL,PR,PARDA,2,6,0.3333333333333333
1840,DF,2014,DEPUTADO FEDERAL,PRP,PARDA,1,1,1.0
1841,DF,2014,DEPUTADO FEDERAL,PSD,BRANCA,1,1,1.0
1842,DF,2014,DEPUTADO FEDERAL,SD,BRANCA,1,2,0.5
1843,DF,2014,DEPUTADO FEDERAL,SD,PARDA,1,2,0.5
1844,DF,2014,DEPUTADO FEDERAL,PROS,BRANCA,1,1,1.0
1845,DF,2014,DEPUTADO FEDERAL,PTN,PARDA,2,2,1.0
1846,DF,2014,DEPUTADO FEDERAL,PSL,BRANCA,1,1,1.0
1847,DF,2014,DEPUTADO FEDERAL,PT do B,BRANCA,1,2,0.5
1848,DF,2014,DEPUTADO FEDERAL,PT do B,PARDA,1,2,0.5
1849,DF,2014,DEPUTADO FEDERAL,PRB,BRANCA,1,2,0.5
1850,DF,2014,DEPUTADO FEDERAL,PRB,PRETA,1,2,0.5
1851,DF,2014,DEPUTADO FEDERAL,DEM,PARDA,1,1,1.0
1852,DF,2014,DEPUTADO FEDERAL,PEN,BRANCA,1,1,1.0
1853,DF,2014,DEPUTADO FEDERAL,PC do B,BRANCA,1,1,1.0
1854,DF,2014,DEPUTADO FEDERAL,PSTU,PRETA,2,2,1.0
1855,DF,2014,DEPUTADO FEDERAL,PV,PARDA,1,1,1.0
1856,DF,2014,DEPUTADO FEDERAL,PCO,PRETA,1,1,1.0
1857,DF,2014,SENADOR,PDT,BRANCA,1,1,1.0
1858,DF,2014,SENADOR,PT,BRANCA,1,1,1.0
1859,DF,2014,SENADOR,PSTU,PRETA,1,1,1.0
1860,DF,2014,SENADOR,PSOL,BRANCA,1,1,1.0
1861,DF,2014,SENADOR,PCB,BRANCA,1,1,1.0
1862,DF,2014,SENADOR,PCO,BRANCA,1,1,1.0
1863,DF,2014,SENADOR,PSDB,BRANCA,1,1,1.0
1864,DF,2014,SENADOR,PTB,BRANCA,1,1,1.0
1865,DF,2018,DEPUTADO DISTRITAL,PC do B,BRANCA,3,15,0.2
1866,DF,2018,DEPUTADO DISTRITAL,PC do B,PRETA,7,15,0.4666666666666667
1867,DF,2018,DEPUTADO DISTRITAL,PC do B,PARDA,5,15,0.3333333333333333
1868,DF,2018,DEPUTADO DISTRITAL,PMB,BRANCA,7,24,0.2916666666666667
1869,DF,2018,DEPUTADO DISTRITAL,PMB,PRETA,4,24,0.16666666666666666
1870,DF,2018,DEPUTADO DISTRITAL,PMB,PARDA,13,24,0.5416666666666666
1871,DF,2018,DEPUTADO DISTRITAL,PP,BRANCA,26,49,0.5306122448979592
1872,DF,2018,DEPUTADO DISTRITAL,PP,PRETA,5,49,0.10204081632653061
1873,DF,2018,DEPUTADO DISTRITAL,PP,PARDA,18,49,0.3673469387755102
1874,DF,2018,DEPUTADO DISTRITAL,PDT,BRANCA,11,29,0.3793103448275862
1875,DF,2018,DEPUTADO DISTRITAL,PDT,PRETA,6,29,0.20689655172413793
1876,DF,2018,DEPUTADO DISTRITAL,PDT,PARDA,12,29,0.41379310344827586
1877,DF,2018,DEPUTADO DISTRITAL,DC,BRANCA,3,9,0.3333333333333333
1878,DF,2018,DEPUTADO DISTRITAL,DC,PRETA,2,9,0.2222222222222222
1879,DF,2018,DEPUTADO DISTRITAL,DC,PARDA,4,9,0.4444444444444444
1880,DF,2018,DEPUTADO DISTRITAL,PR,BRANCA,17,48,0.3541666666666667
1881,DF,2018,DEPUTADO DISTRITAL,PR,PRETA,7,48,0.14583333333333334
1882,DF,2018,DEPUTADO DISTRITAL,PR,PARDA,23,48,0.4791666666666667
1883,DF,2018,DEPUTADO DISTRITAL,PR,INDÍGENA,1,48,0.020833333333333332
1884,DF,2018,DEPUTADO DISTRITAL,PT,BRANCA,14,34,0.4117647058823529
1885,DF,2018,DEPUTADO DISTRITAL,PT,PRETA,12,34,0.35294117647058826
1886,DF,2018,DEPUTADO DISTRITAL,PT,PARDA,8,34,0.23529411764705882
1887,DF,2018,DEPUTADO DISTRITAL,PATRI,BRANCA,10,25,0.4
1888,DF,2018,DEPUTADO DISTRITAL,PATRI,PRETA,1,25,0.04
1889,DF,2018,DEPUTADO DISTRITAL,PATRI,PARDA,14,25,0.56
1890,DF,2018,DEPUTADO DISTRITAL,PPS,BRANCA,14,30,0.4666666666666667
1891,DF,2018,DEPUTADO DISTRITAL,PPS,PRETA,2,30,0.06666666666666667
1892,DF,2018,DEPUTADO DISTRITAL,PPS,PARDA,14,30,0.4666666666666667
1893,DF,2018,DEPUTADO DISTRITAL,PRTB,BRANCA,6,9,0.6666666666666666
1894,DF,2018,DEPUTADO DISTRITAL,PRTB,PRETA,1,9,0.1111111111111111
1895,DF,2018,DEPUTADO DISTRITAL,PRTB,PARDA,1,9,0.1111111111111111
1896,DF,2018,DEPUTADO DISTRITAL,PRTB,AMARELA,1,9,0.1111111111111111
1897,DF,2018,DEPUTADO DISTRITAL,PODE,BRANCA,10,24,0.4166666666666667
1898,DF,2018,DEPUTADO DISTRITAL,PODE,PRETA,2,24,0.08333333333333333
1899,DF,2018,DEPUTADO DISTRITAL,PODE,PARDA,12,24,0.5
1900,DF,2018,DEPUTADO DISTRITAL,PSL,BRANCA,17,23,0.7391304347826086
1901,DF,2018,DEPUTADO DISTRITAL,PSL,PRETA,1,23,0.043478260869565216
1902,DF,2018,DEPUTADO DISTRITAL,PSL,PARDA,5,23,0.21739130434782608
1903,DF,2018,DEPUTADO DISTRITAL,REDE,BRANCA,13,33,0.3939393939393939
1904,DF,2018,DEPUTADO DISTRITAL,REDE,PRETA,1,33,0.030303030303030304
1905,DF,2018,DEPUTADO DISTRITAL,REDE,PARDA,19,33,0.5757575757575758
1906,DF,2018,DEPUTADO DISTRITAL,MDB,BRANCA,27,48,0.5625
1907,DF,2018,DEPUTADO DISTRITAL,MDB,PRETA,4,48,0.08333333333333333
1908,DF,2018,DEPUTADO DISTRITAL,MDB,PARDA,17,48,0.3541666666666667
1909,DF,2018,DEPUTADO DISTRITAL,NOVO,BRANCA,18,31,0.5806451612903226
1910,DF,2018,DEPUTADO DISTRITAL,NOVO,PRETA,1,31,0.03225806451612903
1911,DF,2018,DEPUTADO DISTRITAL,NOVO,PARDA,10,31,0.3225806451612903
1912,DF,2018,DEPUTADO DISTRITAL,NOVO,AMARELA,2,31,0.06451612903225806
1913,DF,2018,DEPUTADO DISTRITAL,PMN,BRANCA,8,18,0.4444444444444444
1914,DF,2018,DEPUTADO DISTRITAL,PMN,PRETA,2,18,0.1111111111111111
1915,DF,2018,DEPUTADO DISTRITAL,PMN,PARDA,7,18,0.3888888888888889
1916,DF,2018,DEPUTADO DISTRITAL,PMN,AMARELA,1,18,0.05555555555555555
1917,DF,2018,DEPUTADO DISTRITAL,AVANTE,BRANCA,11,51,0.21568627450980393
1918,DF,2018,DEPUTADO DISTRITAL,AVANTE,PRETA,4,51,0.0784313725490196
1919,DF,2018,DEPUTADO DISTRITAL,AVANTE,PARDA,36,51,0.7058823529411765
1920,DF,2018,DEPUTADO DISTRITAL,PHS,BRANCA,18,43,0.4186046511627907
1921,DF,2018,DEPUTADO DISTRITAL,PHS,PRETA,2,43,0.046511627906976744
1922,DF,2018,DEPUTADO DISTRITAL,PHS,PARDA,23,43,0.5348837209302325
1923,DF,2018,DEPUTADO DISTRITAL,PTB,BRANCA,21,48,0.4375
1924,DF,2018,DEPUTADO DISTRITAL,PTB,PRETA,6,48,0.125
1925,DF,2018,DEPUTADO DISTRITAL,PTB,PARDA,21,48,0.4375
1926,DF,2018,DEPUTADO DISTRITAL,DEM,BRANCA,4,14,0.2857142857142857
1927,DF,2018,DEPUTADO DISTRITAL,DEM,PRETA,2,14,0.14285714285714285
1928,DF,2018,DEPUTADO DISTRITAL,DEM,PARDA,8,14,0.5714285714285714
1929,DF,2018,DEPUTADO DISTRITAL,SOLIDARIEDADE,BRANCA,12,16,0.75
1930,DF,2018,DEPUTADO DISTRITAL,SOLIDARIEDADE,PRETA,2,16,0.125
1931,DF,2018,DEPUTADO DISTRITAL,SOLIDARIEDADE,PARDA,2,16,0.125
1932,DF,2018,DEPUTADO DISTRITAL,PRB,BRANCA,15,32,0.46875
1933,DF,2018,DEPUTADO DISTRITAL,PRB,PRETA,4,32,0.125
1934,DF,2018,DEPUTADO DISTRITAL,PRB,PARDA,13,32,0.40625
1935,DF,2018,DEPUTADO DISTRITAL,PROS,BRANCA,3,48,0.0625
1936,DF,2018,DEPUTADO DISTRITAL,PROS,PARDA,45,48,0.9375
1937,DF,2018,DEPUTADO DISTRITAL,PV,BRANCA,7,19,0.3684210526315789
1938,DF,2018,DEPUTADO DISTRITAL,PV,PRETA,2,19,0.10526315789473684
1939,DF,2018,DEPUTADO DISTRITAL,PV,PARDA,10,19,0.5263157894736842
1940,DF,2018,DEPUTADO DISTRITAL,PSB,BRANCA,19,37,0.5135135135135135
1941,DF,2018,DEPUTADO DISTRITAL,PSB,PRETA,3,37,0.08108108108108109
1942,DF,2018,DEPUTADO DISTRITAL,PSB,PARDA,15,37,0.40540540540540543
1943,DF,2018,DEPUTADO DISTRITAL,PSOL,BRANCA,8,23,0.34782608695652173
1944,DF,2018,DEPUTADO DISTRITAL,PSOL,PRETA,8,23,0.34782608695652173
1945,DF,2018,DEPUTADO DISTRITAL,PSOL,PARDA,7,23,0.30434782608695654
1946,DF,2018,DEPUTADO DISTRITAL,PSC,BRANCA,11,48,0.22916666666666666
1947,DF,2018,DEPUTADO DISTRITAL,PSC,PRETA,6,48,0.125
1948,DF,2018,DEPUTADO DISTRITAL,PSC,PARDA,31,48,0.6458333333333334
1949,DF,2018,DEPUTADO DISTRITAL,PSD,BRANCA,13,19,0.6842105263157895
1950,DF,2018,DEPUTADO DISTRITAL,PSD,PARDA,6,19,0.3157894736842105
1951,DF,2018,DEPUTADO DISTRITAL,PTC,BRANCA,12,31,0.3870967741935484
1952,DF,2018,DEPUTADO DISTRITAL,PTC,PRETA,2,31,0.06451612903225806
1953,DF,2018,DEPUTADO DISTRITAL,PTC,PARDA,17,31,0.5483870967741935
1954,DF,2018,DEPUTADO DISTRITAL,PSDB,BRANCA,11,26,0.4230769230769231
1955,DF,2018,DEPUTADO DISTRITAL,PSDB,PRETA,2,26,0.07692307692307693
1956,DF,2018,DEPUTADO DISTRITAL,PSDB,PARDA,12,26,0.46153846153846156
1957,DF,2018,DEPUTADO DISTRITAL,PSDB,AMARELA,1,26,0.038461538461538464
1958,DF,2018,DEPUTADO DISTRITAL,PRP,BRANCA,19,39,0.48717948717948717
1959,DF,2018,DEPUTADO DISTRITAL,PRP,PARDA,20,39,0.5128205128205128
1960,DF,2018,DEPUTADO DISTRITAL,PPL,BRANCA,9,24,0.375
1961,DF,2018,DEPUTADO DISTRITAL,PPL,PRETA,6,24,0.25
1962,DF,2018,DEPUTADO DISTRITAL,PPL,PARDA,9,24,0.375
1963,DF,2018,DEPUTADO DISTRITAL,PCO,BRANCA,2,5,0.4
1964,DF,2018,DEPUTADO DISTRITAL,PCO,PRETA,1,5,0.2
1965,DF,2018,DEPUTADO DISTRITAL,PCO,PARDA,2,5,0.4
1966,DF,2018,DEPUTADO DISTRITAL,PSTU,PRETA,1,1,1.0
1967,DF,2018,DEPUTADO FEDERAL,PSTU,BRANCA,1,1,1.0
1968,DF,2018,DEPUTADO FEDERAL,PPL,BRANCA,4,13,0.3076923076923077
1969,DF,2018,DEPUTADO FEDERAL,PPL,PRETA,1,13,0.07692307692307693
1970,DF,2018,DEPUTADO FEDERAL,PPL,PARDA,8,13,0.6153846153846154
1971,DF,2018,DEPUTADO FEDERAL,NOVO,BRANCA,5,6,0.8333333333333334
